0,1,2,3,4,5,6
0.98874795,0.8245544,0.77948767,0.62547463,0.54693395,0.33270144,0.29633152
0.8552203,0.96738017,0.92708546,0.74349684,0.622975,0.36050487,0.3243886
0.831573,0.9616092,0.9458206,0.77905613,0.6585291,0.3802587,0.34204122
0.6620313,0.75020695,0.86762583,0.9608435,0.83370835,0.4924801,0.455431
0.5701455,0.6381195,0.75363505,0.88433564,0.93260366,0.6164366,0.5778407
0.37335032,0.37717497,0.48191518,0.56407076,0.6880637,0.82207155,0.8343782
0.35370147,0.35311702,0.45884442,0.54102457,0.6659936,0.8122224,0.83682334
