0,1,2,3,4,5,6
0.97578007,0.80674016,0.7660674,0.65085036,0.5351003,0.35094973,0.3435446
0.8666467,0.95231694,0.9063297,0.76738954,0.59783906,0.38218328,0.36923385
0.8393695,0.9604242,0.9237259,0.79448956,0.62250304,0.39623877,0.37857783
0.73280555,0.7967382,0.8882783,0.9276356,0.7649168,0.4876479,0.4671927
0.66820484,0.68341166,0.7944295,0.8531234,0.87155807,0.60972923,0.58769643
0.53658396,0.50161004,0.6257765,0.675375,0.76157653,0.7125729,0.7393149
0.511243,0.47118878,0.5945334,0.6433578,0.73176855,0.6970806,0.7402375
