0,1,2,3,4,5,6
0.9938971,0.75988734,0.69396585,0.559119,0.5166026,0.32874447,0.3045572
0.76097125,0.96793437,0.93475264,0.74377453,0.6257121,0.42517072,0.39530894
0.75107926,0.96398765,0.95725214,0.7811983,0.6598061,0.4431299,0.4108229
0.5597916,0.689451,0.8458374,0.97099715,0.8215129,0.53643817,0.5191005
0.52224195,0.6005571,0.73970693,0.8746986,0.9411148,0.6777984,0.65989405
0.35989425,0.41618994,0.52163327,0.6124673,0.7353012,0.8495826,0.8651018
0.3472569,0.39905876,0.5042361,0.59198064,0.7126712,0.8425412,0.87122846
