0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.9687966,0.67317504,0.81634444,0.90744936,0.1577445,0.51751864,0.35761064,0.46458608,0.49479246,0.3384772,0.38876384,0.35643992,0.33448452,0.33199748,0.22989796,0.23089552,0.23049372
0.75743246,0.7024394,0.80846405,0.82787335,0.23424436,0.5494633,0.47507343,0.55768776,0.4632462,0.4230128,0.4530486,0.41552842,0.35310715,0.39456633,0.25731498,0.24813768,0.22631827
0.9169334,0.7789311,0.8618262,0.9094948,0.23868448,0.5736595,0.416083,0.4855222,0.5418219,0.36517638,0.41622803,0.39697644,0.3703787,0.3520984,0.26727015,0.24848682,0.24454555
0.33211318,0.64426553,0.56886303,0.38186938,0.460472,0.5466943,0.50051594,0.44425544,0.4939379,0.36208525,0.38038474,0.4028785,0.3384842,0.31387916,0.26006612,0.22540776,0.19259849
0.85970366,0.80069315,0.8844381,0.8271594,0.44657987,0.7173628,0.5627152,0.60163105,0.70054466,0.4581946,0.5007759,0.49262002,0.45499438,0.43437386,0.3186378,0.2868666,0.27964023
0.65158165,0.71176016,0.8448827,0.6890823,0.64129573,0.8321315,0.76912737,0.77899116,0.76620543,0.60535693,0.6194609,0.6081838,0.5300355,0.5599308,0.3574357,0.31718627,0.2893049
0.6963081,0.7195101,0.865283,0.6726922,0.6229526,0.8731654,0.8101926,0.8441364,0.81769943,0.6389855,0.70679176,0.6886954,0.6166618,0.65811354,0.41738132,0.369039,0.352647
0.83366334,0.6746189,0.7501263,0.71819067,0.25478125,0.54346013,0.35241234,0.41727713,0.5690577,0.31317967,0.3651406,0.35300094,0.3458892,0.31832746,0.2458737,0.2268548,0.23210743
0.43536478,0.50009394,0.6629228,0.4860816,0.5909367,0.7290197,0.7614421,0.77106076,0.6608119,0.7148665,0.71760315,0.63897294,0.59671503,0.71460855,0.39925382,0.35645956,0.3433726
0.5608015,0.5904517,0.76735806,0.54427,0.64789075,0.8318803,0.83871174,0.90893406,0.7702405,0.7917436,0.8411567,0.78272146,0.72005105,0.82716656,0.48162735,0.43251798,0.43008837
0.4019417,0.49352214,0.62309694,0.41226524,0.6410231,0.7624412,0.82524544,0.86048317,0.6947224,0.83508486,0.87274104,0.8359315,0.7755754,0.8570447,0.5248659,0.4664445,0.46369478
0.47814307,0.49195215,0.6068498,0.43401194,0.5016036,0.6655653,0.6947864,0.7638227,0.6104037,0.7700838,0.8294867,0.839758,0.82910115,0.786956,0.6164267,0.5750726,0.58303255
0.5493368,0.56881183,0.7447742,0.506849,0.60103863,0.7941281,0.7829614,0.8581694,0.76297146,0.7423343,0.7928842,0.7290705,0.67876357,0.7978487,0.44601327,0.4014515,0.40423504
0.32201228,0.36066768,0.41894975,0.28797588,0.40753028,0.5018222,0.54790956,0.5921394,0.45454857,0.6136568,0.6816842,0.73805773,0.7949882,0.6492714,0.6735421,0.6408497,0.6500148
0.3147388,0.35483593,0.4086163,0.2891337,0.38376263,0.46451822,0.49538967,0.5385322,0.41364974,0.5606097,0.60714674,0.6889394,0.7590045,0.5623343,0.6979257,0.7028729,0.708544
0.29890773,0.31241497,0.36446568,0.2657037,0.3199974,0.39805034,0.43219346,0.4877652,0.3461927,0.52115166,0.56570315,0.63873905,0.70483357,0.5366676,0.6695967,0.69016194,0.73520875
