0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.97263986,0.6271057,0.80286825,0.9041018,0.209214,0.49019104,0.4151505,0.49027178,0.4717912,0.42006874,0.47674572,0.44521388,0.39963752,0.44737712,0.27632147,0.24071382,0.2118738
0.61487657,0.7572273,0.6805658,0.66020757,0.2958482,0.4571258,0.419546,0.43092814,0.40169516,0.4053697,0.42581233,0.4060694,0.37582174,0.3874786,0.30911592,0.27481753,0.24392474
0.8830943,0.7956236,0.86751235,0.8324838,0.34951556,0.5976967,0.52307695,0.56094587,0.57975394,0.4890454,0.5392139,0.50969195,0.4498157,0.5055742,0.32644123,0.28839976,0.26514444
0.27271035,0.52029365,0.59782386,0.262623,0.6956219,0.7576029,0.6885539,0.5960572,0.7467166,0.5449246,0.47891524,0.44894153,0.38109863,0.39991698,0.30779472,0.271872,0.2354705
0.71391094,0.7582311,0.8915257,0.6738812,0.6887919,0.86349994,0.7820688,0.7559415,0.8507214,0.65574604,0.6386172,0.5990994,0.50493026,0.5900751,0.3789713,0.3306839,0.2913687
0.41460013,0.6301933,0.7299995,0.39525947,0.8397876,0.8898588,0.869666,0.81350297,0.8607587,0.69643694,0.66790056,0.62504065,0.52026165,0.61396813,0.40781957,0.35346448,0.31261015
0.6065696,0.60672414,0.78695774,0.5795492,0.6928843,0.86474437,0.8892535,0.90087986,0.7933581,0.75991094,0.78036034,0.7241858,0.62067586,0.736079,0.45421115,0.39857894,0.36104137
0.69935405,0.69221604,0.83092785,0.6437807,0.5302841,0.74720407,0.62936693,0.6242945,0.7617538,0.5287784,0.52542096,0.5045217,0.4180984,0.48582765,0.31332663,0.26678318,0.2264821
0.31248474,0.43749648,0.5233914,0.33323243,0.6636221,0.708239,0.7623768,0.7236452,0.6234141,0.81218165,0.76911616,0.69273156,0.65116763,0.7505762,0.4880408,0.44612288,0.4208706
0.5156337,0.5539037,0.7136755,0.49583942,0.7028631,0.8163537,0.8813478,0.90713966,0.7339092,0.8790132,0.8838822,0.8220099,0.74518496,0.84319884,0.53931856,0.48769146,0.4612426
0.44314998,0.51252776,0.635995,0.41597047,0.63390654,0.7241239,0.82295835,0.8522979,0.6315503,0.86427045,0.9023696,0.869859,0.8078944,0.8620989,0.6021882,0.54974777,0.5169542
0.4030731,0.4582156,0.53867036,0.3695569,0.49846175,0.5622519,0.66090643,0.7218476,0.48217234,0.78404015,0.8639055,0.86256164,0.8748552,0.8358827,0.68176186,0.63510484,0.61586726
0.44940343,0.48974493,0.6762035,0.45824638,0.62500525,0.74154925,0.8094326,0.8698968,0.6733517,0.8254675,0.81490487,0.7440408,0.67224526,0.77383065,0.47942933,0.4380125,0.4161789
0.354274,0.39855814,0.45999297,0.31938666,0.4332945,0.49944618,0.55398715,0.57929546,0.43805662,0.6277957,0.69567174,0.7659016,0.8116397,0.64217824,0.77212507,0.7376067,0.69730014
0.29985556,0.36099118,0.39667627,0.2809542,0.36844385,0.4206963,0.48707736,0.5167421,0.3492086,0.5906155,0.65715456,0.71199876,0.784134,0.61724085,0.7987993,0.81436574,0.8015583
0.2534634,0.3129748,0.34168983,0.23320033,0.3132768,0.35725078,0.4398049,0.47649124,0.28147098,0.5413004,0.61565906,0.66318935,0.74758506,0.5966705,0.757375,0.803812,0.8434395
