0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.9640439,0.69334656,0.76329315,0.9198504,0.19558364,0.491007,0.41728225,0.46576396,0.4503331,0.36248234,0.4068025,0.40678534,0.37706745,0.383812,0.3143744,0.2772753,0.2613095
0.74531555,0.7991321,0.77384704,0.8044419,0.31870294,0.5311255,0.514648,0.52997476,0.45891738,0.42133817,0.47043058,0.519952,0.46715832,0.42178187,0.36088634,0.31895894,0.30645436
0.8802167,0.83724606,0.87253237,0.8762521,0.35587677,0.62660146,0.56843686,0.60164726,0.5763603,0.46598646,0.52299625,0.5404749,0.48779958,0.48308975,0.38361865,0.34579584,0.32956073
0.25252876,0.51321334,0.6012968,0.23979199,0.6825384,0.72798675,0.70846653,0.6396771,0.698554,0.5608688,0.5258681,0.47824827,0.44580698,0.46914065,0.33337706,0.30421245,0.27408275
0.7048255,0.79822475,0.88294613,0.6911193,0.681104,0.8553119,0.7996894,0.7576062,0.8274079,0.62356365,0.63331294,0.6087374,0.5485901,0.5943096,0.41318682,0.3711427,0.3486791
0.49127465,0.6986289,0.7935533,0.477648,0.77050686,0.86745566,0.858185,0.82101554,0.81779855,0.6531706,0.6688944,0.6282683,0.5478635,0.60910517,0.38601685,0.35925162,0.33122796
0.6468877,0.7039089,0.83597636,0.6468818,0.6473611,0.8664334,0.8740128,0.88700074,0.79629797,0.7074891,0.75493544,0.7254886,0.65210253,0.7162555,0.48639444,0.43433297,0.4144567
0.6838881,0.71915007,0.79495186,0.6632116,0.511869,0.72560793,0.6484282,0.6309324,0.7371547,0.52270573,0.5381053,0.5242878,0.49473542,0.50952595,0.39008638,0.33895564,0.32339904
0.33397374,0.4733051,0.5458843,0.3599599,0.598855,0.70452106,0.73229074,0.70632225,0.6516575,0.8117939,0.7846734,0.7163772,0.66138184,0.7628869,0.47010353,0.4266539,0.4261882
0.49825674,0.5907283,0.71387935,0.49101928,0.65424925,0.8161817,0.84811044,0.8722985,0.75041056,0.87138104,0.88248384,0.81874853,0.7527357,0.8481008,0.5552575,0.50192606,0.4988382
0.39685878,0.5197793,0.62583494,0.39179444,0.6203449,0.756779,0.80084544,0.82215905,0.7075047,0.8532011,0.87421966,0.83905494,0.7882929,0.83422506,0.5926234,0.54022294,0.53958815
0.37244546,0.4919004,0.57345134,0.3683746,0.5342259,0.6529938,0.6887259,0.72737724,0.6047691,0.7555195,0.8347359,0.86240065,0.8488438,0.78590107,0.6647734,0.614769,0.61011577
0.459185,0.5687735,0.7080985,0.4775603,0.63333493,0.7943502,0.8229078,0.87175965,0.7420852,0.80123913,0.8402175,0.7909696,0.72958285,0.8221871,0.52264136,0.4707495,0.47138777
0.34607294,0.43020004,0.50944346,0.33283755,0.4067327,0.53147596,0.56080633,0.6156012,0.4802873,0.6409245,0.69763565,0.76900125,0.8202671,0.6455579,0.77119607,0.7323832,0.7302497
0.29577455,0.37575203,0.43808255,0.28117713,0.3603885,0.4618418,0.4943957,0.54851305,0.4138805,0.577533,0.63196355,0.7009027,0.76795805,0.57624584,0.7961729,0.8016442,0.80381495
0.26360154,0.3285781,0.38070434,0.25252238,0.27700326,0.3899067,0.42513317,0.48717675,0.3426604,0.5102398,0.5744067,0.6471458,0.71843624,0.53368,0.745978,0.7701236,0.8276699
