0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.9399274,0.6855573,0.7791226,0.9077158,0.23818079,0.5457689,0.45666048,0.52379495,0.5110021,0.43450353,0.43895087,0.40675682,0.37449667,0.4105934,0.2622347,0.24878898,0.22749081
0.65608907,0.7285618,0.69756943,0.6413778,0.29989105,0.5160073,0.4633837,0.47371712,0.47184995,0.37279752,0.40894893,0.4171698,0.37576547,0.36020547,0.2983546,0.26255944,0.22365142
0.8771093,0.8363449,0.8670654,0.883836,0.36391175,0.6431074,0.5747246,0.5983438,0.58966315,0.4883386,0.5148984,0.4877533,0.43582532,0.47107926,0.32125622,0.29512092,0.26541275
0.28960475,0.6116113,0.6604608,0.3011618,0.75635177,0.78430223,0.7361877,0.66468984,0.77164227,0.50503737,0.5308376,0.51107335,0.4527158,0.42815122,0.33199108,0.27415684,0.2251145
0.72049433,0.8280601,0.91718954,0.7302733,0.69231963,0.8741716,0.81089157,0.7725519,0.84263706,0.6108657,0.6264614,0.5949644,0.5216209,0.55589885,0.38038823,0.33138257,0.29051107
0.48999503,0.70362115,0.8250191,0.50217515,0.8308749,0.91263026,0.8941569,0.84508276,0.87197804,0.6622598,0.6672245,0.6334449,0.55911225,0.61096114,0.41834447,0.35206845,0.3041038
0.6288271,0.7138293,0.85973805,0.6251285,0.7453909,0.92028385,0.9180524,0.91896003,0.8691838,0.7452944,0.76921284,0.7113982,0.6384789,0.73075247,0.46783084,0.41077355,0.37923327
0.7546143,0.77422833,0.83205956,0.7431072,0.53099775,0.7377126,0.6523081,0.6259398,0.73693,0.48698887,0.5200794,0.48965725,0.43990114,0.4571981,0.3232061,0.29263327,0.26348165
0.5089756,0.55361336,0.6142373,0.5271056,0.5709719,0.67135537,0.7171203,0.7111413,0.60835963,0.7753315,0.7589353,0.6881536,0.6282198,0.7693047,0.44799644,0.40354717,0.3867096
0.5472382,0.61024463,0.7409991,0.5325373,0.68257314,0.81596136,0.8676565,0.8916199,0.75981665,0.86841714,0.8713778,0.7991269,0.7409796,0.85206574,0.522579,0.47169006,0.44998387
0.46645585,0.5462284,0.6696715,0.45446545,0.62754637,0.7528557,0.82170516,0.8605835,0.69964993,0.87298447,0.89614284,0.8453669,0.79250026,0.8697497,0.57521343,0.5123397,0.48270252
0.37332886,0.44985378,0.5501334,0.35104632,0.5223181,0.61221176,0.69598424,0.75846344,0.55994445,0.7973345,0.8726758,0.8553141,0.8439567,0.8401436,0.6501586,0.593966,0.5694069
0.49918047,0.58343995,0.7353205,0.49888176,0.60686964,0.77041334,0.8269494,0.8694485,0.7218923,0.7806868,0.79222554,0.7451093,0.680846,0.78836936,0.49821478,0.43289122,0.42331722
0.32399723,0.3671854,0.4626752,0.2942418,0.379006,0.4816809,0.5399441,0.6044576,0.4404224,0.62137187,0.6839774,0.72736114,0.77563435,0.6411478,0.7591779,0.7327,0.70394474
0.26202187,0.32698643,0.38166937,0.232504,0.32253984,0.40062103,0.47135895,0.50778586,0.35870087,0.54085827,0.60891306,0.65768856,0.7194308,0.5681494,0.7798252,0.7815459,0.77535725
0.23552366,0.27417815,0.32691115,0.20591466,0.25668755,0.33485678,0.40403855,0.44529408,0.299038,0.47881934,0.543924,0.5830058,0.64873683,0.5228377,0.71436334,0.74914706,0.81215537
