0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.97407144,0.6183492,0.73786634,0.9026713,0.15671016,0.42973116,0.33794585,0.47385168,0.39656228,0.3617207,0.42013866,0.35548845,0.31037393,0.38914448,0.2353693,0.2298726,0.2156467
0.59613574,0.80436176,0.7669691,0.61204404,0.321869,0.56041765,0.48367858,0.50688744,0.49730054,0.40142784,0.4489178,0.4518541,0.41997394,0.38181978,0.33671346,0.27802455,0.24404986
0.8624796,0.8340806,0.87446094,0.8372647,0.36505908,0.6210716,0.53563344,0.5932742,0.58195126,0.4770031,0.5382189,0.48341703,0.42352685,0.4905141,0.32110798,0.2856346,0.26265123
0.29575163,0.6272997,0.68875456,0.29696858,0.6542374,0.76938605,0.7182659,0.64245105,0.72680706,0.5530304,0.52626866,0.5165682,0.47814673,0.4418125,0.35845432,0.31093037,0.2743132
0.6224681,0.8274712,0.8762962,0.59179246,0.72847223,0.87537986,0.7949532,0.73989654,0.8563836,0.6182015,0.6336677,0.6132686,0.53082925,0.5705251,0.37807506,0.3232066,0.28663197
0.42217034,0.7385043,0.78861076,0.40270507,0.83245707,0.9161883,0.8653064,0.7990025,0.8883345,0.65869224,0.66181684,0.65179515,0.5481533,0.59873044,0.38609454,0.33021775,0.2861375
0.5923929,0.6470386,0.80264574,0.58081645,0.69675654,0.8774176,0.87890995,0.90298617,0.82083416,0.74309605,0.7642252,0.71373534,0.6111456,0.7305535,0.4372596,0.40005678,0.3647481
0.66877395,0.75593525,0.8229962,0.62164974,0.57262295,0.7511902,0.6636992,0.6457386,0.75843424,0.5337276,0.5486506,0.5198428,0.4644687,0.49657425,0.33357942,0.29360187,0.26404786
0.29813266,0.4996618,0.572222,0.32485998,0.59707683,0.711196,0.737597,0.71096075,0.673577,0.80272675,0.7463373,0.6745702,0.6170001,0.7234957,0.43236917,0.38136294,0.34141913
0.46002743,0.57587093,0.7075404,0.45670483,0.6654592,0.8204342,0.85412854,0.8772683,0.76359344,0.8862845,0.8646591,0.80315185,0.7231584,0.8212661,0.505897,0.46724454,0.43044442
0.37222344,0.50710505,0.6190455,0.36701885,0.65887225,0.7643353,0.82687634,0.8333661,0.72167706,0.88713217,0.87519324,0.84514123,0.7783817,0.8406838,0.5516589,0.49764633,0.45268565
0.3261908,0.4709819,0.5359685,0.31019536,0.50104266,0.61065173,0.6542419,0.6923554,0.56565386,0.79840547,0.85850483,0.8642108,0.8541338,0.7891179,0.6555135,0.60909843,0.5736966
0.40489295,0.5000739,0.67701715,0.42558524,0.57659864,0.7559012,0.79855406,0.8501439,0.70051366,0.79836607,0.79366046,0.727,0.65514153,0.75893754,0.45451564,0.43269235,0.4110593
0.24884853,0.3690872,0.42833248,0.23024054,0.4039921,0.48545936,0.5202658,0.56135297,0.44780973,0.659672,0.7011866,0.75927633,0.8114908,0.62346005,0.74192685,0.7166953,0.6854898
0.2782134,0.37321204,0.4076454,0.24942267,0.30735508,0.41409907,0.44988877,0.5072799,0.3670418,0.5662735,0.618439,0.68671244,0.7447672,0.5427772,0.78405946,0.80922073,0.7877029
0.26745027,0.34470186,0.3734113,0.23699304,0.25075617,0.36477634,0.40468362,0.46348622,0.3224079,0.51258206,0.56027275,0.61531824,0.6743594,0.50768894,0.72495925,0.78805864,0.8244208
