0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.9534483,0.75607735,0.891734,0.92367476,0.30496588,0.6670691,0.5144636,0.62806803,0.6313535,0.47503325,0.534399,0.47579485,0.44793603,0.4362496,0.29385173,0.28671947,0.27227223
0.67101043,0.8834853,0.798439,0.63890857,0.41515774,0.6703493,0.5393158,0.57352996,0.65717447,0.43958098,0.48368528,0.45939493,0.44592798,0.41798565,0.3358684,0.31245598,0.28226954
0.8719105,0.78374076,0.91699606,0.8769581,0.36845592,0.7180213,0.5995404,0.683118,0.6891002,0.51975524,0.5810699,0.5254284,0.4905504,0.493326,0.33283386,0.31833485,0.30969617
0.38903627,0.46513507,0.55070984,0.37960312,0.5860984,0.6406405,0.60418046,0.56599075,0.60708845,0.5142223,0.49418864,0.47137216,0.46439025,0.4257065,0.37776396,0.33543056,0.28885394
0.7793119,0.74398124,0.87768525,0.77454984,0.6059809,0.8345644,0.7591137,0.7774993,0.8050915,0.63650507,0.6460923,0.58528876,0.5496235,0.58173287,0.41081613,0.3790269,0.3579931
0.5937266,0.5723975,0.728314,0.58487964,0.7203352,0.85838276,0.85089713,0.8353424,0.7999039,0.70481265,0.6948645,0.6585937,0.59717077,0.63760513,0.45570552,0.4091983,0.37021658
0.6653322,0.59495467,0.7601667,0.6589994,0.68721,0.87290984,0.8916085,0.9087979,0.8181849,0.73805946,0.76892847,0.7103061,0.6466949,0.7157856,0.4607846,0.4125862,0.3856633
0.69513696,0.74224025,0.81658244,0.6824854,0.5181395,0.7279969,0.62203974,0.6390012,0.75061333,0.5184768,0.536437,0.4716044,0.46162993,0.49627775,0.33870915,0.30560738,0.29692683
0.37367976,0.4448437,0.55635476,0.36558384,0.6531761,0.741237,0.806197,0.7768758,0.7151458,0.7682752,0.7489013,0.67526567,0.641541,0.74727225,0.46047905,0.40121102,0.36571118
0.5894901,0.55352366,0.7036037,0.57399553,0.6338314,0.823456,0.87504363,0.9205459,0.7592587,0.854907,0.8538667,0.79050326,0.73402005,0.79778194,0.5163938,0.46843717,0.44138363
0.4753796,0.5009,0.62415123,0.45857215,0.60023123,0.7374857,0.8299969,0.86238635,0.68915135,0.86447155,0.8735393,0.82963383,0.7803443,0.8361485,0.5608702,0.5050728,0.47422013
0.4285767,0.44743618,0.5333109,0.37132925,0.46059746,0.6045757,0.6578092,0.7354152,0.57576823,0.78768766,0.8394844,0.8543676,0.8662705,0.78899014,0.63752466,0.59673494,0.5754131
0.5593208,0.50565994,0.6681829,0.5477576,0.55822515,0.7651957,0.80879074,0.8708009,0.7263281,0.777989,0.80617994,0.74808824,0.6776677,0.77132636,0.46206293,0.42202562,0.4076742
0.33175647,0.358074,0.41247332,0.28299192,0.40129513,0.48090062,0.51793456,0.56827855,0.4649333,0.63424224,0.6670988,0.72749037,0.78313017,0.6171652,0.76180065,0.74317473,0.73204046
0.3296737,0.3644881,0.39991257,0.268001,0.3278513,0.4381543,0.45724076,0.50748616,0.42254877,0.54539084,0.58043706,0.6462775,0.70433414,0.53373957,0.7901182,0.8156386,0.8195767
0.3059062,0.34511292,0.37431702,0.24052845,0.27906924,0.4014836,0.42799187,0.4774209,0.39399973,0.48737913,0.53584975,0.59879166,0.65578353,0.5121429,0.73471797,0.7958543,0.85879856
