0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.9717337,0.6871287,0.8042565,0.9251697,0.20715731,0.57154226,0.42523247,0.4596847,0.49722207,0.35681158,0.3716394,0.3497248,0.3228877,0.31637847,0.24807847,0.24173501,0.20972292
0.72405666,0.8084998,0.8362128,0.7197659,0.3467858,0.6534751,0.54473513,0.51229817,0.5649713,0.4106741,0.42515472,0.428134,0.38797015,0.36117047,0.2987774,0.28588927,0.2539178
0.8450998,0.8425497,0.87961787,0.8589287,0.37441465,0.69668007,0.6067114,0.5873189,0.6205012,0.48352396,0.49209717,0.47074622,0.40585554,0.4251549,0.2984832,0.29581365,0.26807275
0.26572818,0.47656518,0.5597626,0.2709628,0.62872833,0.7221625,0.68783486,0.61223966,0.69149977,0.4990889,0.4838973,0.4368944,0.40694678,0.4088535,0.29196692,0.27096447,0.23706488
0.58698064,0.757562,0.8059797,0.5927026,0.7120655,0.87502694,0.8297307,0.75680906,0.83942807,0.6273597,0.617945,0.5626847,0.49488088,0.5514698,0.34760585,0.32730556,0.29610375
0.43478087,0.6809206,0.71803,0.43517286,0.79635626,0.8605731,0.8631841,0.80117047,0.8273946,0.6587299,0.65466756,0.6096708,0.5405823,0.6110498,0.3746791,0.35367578,0.3272505
0.579931,0.6906475,0.7644585,0.5916809,0.68542063,0.85954744,0.9059537,0.921853,0.79728,0.76703215,0.7782267,0.7230755,0.63936883,0.7556761,0.43540078,0.42328072,0.40327203
0.59309894,0.6857985,0.76433474,0.60161155,0.57975805,0.7895678,0.73314834,0.67147255,0.7665079,0.57029665,0.5565953,0.49354362,0.44053406,0.49880528,0.31800908,0.29847902,0.2660601
0.37562454,0.47059795,0.58981615,0.39784858,0.57329226,0.6747769,0.7521543,0.75649726,0.6366836,0.7983597,0.7593216,0.6820751,0.59216994,0.7428611,0.4424433,0.42527115,0.40814257
0.47034433,0.57194084,0.66543704,0.48580018,0.6529784,0.7799354,0.8734039,0.91022944,0.72091234,0.8887649,0.8862444,0.8143095,0.72988486,0.86321825,0.51324385,0.49949238,0.48768985
0.411692,0.5594758,0.6071044,0.42887428,0.59201854,0.71199393,0.82897127,0.86489666,0.6491641,0.8875677,0.9060781,0.8685797,0.79516846,0.868164,0.5679314,0.5543554,0.53854555
0.3230922,0.4663013,0.49332252,0.32021704,0.46672922,0.5714216,0.6849197,0.7564051,0.5067545,0.81911033,0.8824116,0.88404566,0.8541475,0.8258718,0.6663849,0.65778315,0.64847904
0.4642651,0.56644934,0.6632253,0.48691976,0.573545,0.7370695,0.827972,0.8750702,0.6793692,0.81282276,0.8249991,0.76375294,0.6727185,0.81430715,0.46413806,0.46668747,0.4675502
0.24877387,0.36612213,0.37323332,0.23436724,0.38045415,0.43965843,0.5110955,0.5521567,0.38515142,0.6120277,0.6674105,0.7466159,0.79715365,0.5957865,0.75047046,0.72826344,0.7096193
0.24996972,0.33950755,0.35855398,0.23354791,0.33082315,0.3993442,0.47444588,0.5172274,0.34340838,0.5490483,0.60524833,0.68864435,0.7524709,0.5313319,0.79110783,0.82030237,0.82127476
0.21655113,0.29706654,0.32184094,0.20575638,0.31063658,0.36693436,0.45036167,0.4884805,0.3184877,0.5123827,0.5648238,0.6376766,0.69832265,0.5188229,0.7328722,0.7959197,0.8568753
