0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.9800678,0.627154,0.80353713,0.882806,0.19233324,0.5194631,0.3471995,0.48271254,0.49388236,0.36231875,0.41290864,0.37951386,0.3933431,0.3716539,0.3315727,0.31804392,0.30199438
0.69258255,0.7877963,0.7875902,0.7219255,0.31929106,0.5885564,0.44530395,0.49694246,0.52230656,0.36661974,0.3867844,0.35150534,0.34002596,0.34870508,0.28822276,0.2690698,0.23484711
0.9019971,0.76943165,0.8945784,0.8663574,0.3535671,0.6601069,0.5350011,0.63063526,0.62508744,0.4716607,0.5242362,0.47765315,0.4745365,0.48110414,0.38350824,0.36236638,0.34376106
0.3514419,0.6380293,0.6175121,0.3636334,0.6627825,0.7531245,0.6766485,0.6135425,0.7133458,0.5614579,0.5389356,0.49365875,0.44909292,0.4596924,0.3385966,0.33234107,0.28077626
0.7490758,0.7617163,0.88524884,0.726964,0.6810527,0.8712955,0.7843117,0.8051075,0.8485381,0.6689398,0.6927284,0.6258859,0.58936936,0.6433221,0.4473267,0.4320728,0.39413556
0.45269543,0.65882057,0.743248,0.4957659,0.8381231,0.89837736,0.8814395,0.8511104,0.8580362,0.72762114,0.7344408,0.6633815,0.59074885,0.69842875,0.43169892,0.41375312,0.35884854
0.60452515,0.64971364,0.79896104,0.6059247,0.7010474,0.8693292,0.86806434,0.91260266,0.83716047,0.72369003,0.7990676,0.7215231,0.67992854,0.77159953,0.49714342,0.47061858,0.43364835
0.7648426,0.71632755,0.837133,0.7054739,0.5289231,0.76638246,0.66552883,0.7081697,0.7742916,0.5530066,0.59694237,0.5382053,0.53313637,0.5571514,0.41068527,0.39582354,0.3715954
0.39988136,0.54038,0.6562617,0.47007942,0.6985175,0.7807258,0.79556954,0.8078641,0.7348172,0.8334713,0.79250115,0.70569223,0.6804326,0.7504874,0.47364938,0.44686884,0.4098035
0.5118078,0.59666145,0.7221867,0.50848085,0.7048143,0.83315647,0.8608393,0.91426396,0.79616046,0.8489241,0.8735043,0.79214114,0.76705575,0.8293652,0.53888446,0.5152927,0.4827012
0.43053415,0.52564603,0.6281238,0.4183759,0.6575275,0.76547337,0.8178979,0.8653527,0.7331134,0.8542117,0.8789664,0.825636,0.8078702,0.8384506,0.5760266,0.542621,0.5016324
0.39540085,0.4545406,0.5471838,0.35089907,0.5624457,0.6466086,0.6955723,0.75634223,0.6137147,0.81362385,0.8629425,0.8593511,0.87038827,0.82314533,0.6629524,0.6318768,0.60178465
0.44919062,0.579716,0.70960814,0.45759225,0.70155895,0.8322927,0.8634619,0.91201156,0.8109589,0.77580714,0.835725,0.74199295,0.71499014,0.8119791,0.4974802,0.46998993,0.438602
0.3419997,0.36311927,0.45350134,0.29545,0.4430781,0.5113544,0.566656,0.62863195,0.48003736,0.68662006,0.7369008,0.7735188,0.81813425,0.7071934,0.746537,0.7241041,0.69474447
0.3194328,0.32155836,0.40712252,0.26814684,0.38112926,0.4487196,0.4961402,0.5600347,0.41584828,0.59419686,0.6424092,0.68280923,0.7288369,0.6180944,0.77940196,0.79680854,0.7852122
0.2702758,0.27033314,0.35649657,0.22884549,0.3275221,0.38725504,0.45066428,0.50503504,0.36301422,0.52376187,0.5732892,0.6057796,0.6656555,0.5808091,0.72418356,0.76409626,0.81440246
