0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.96318656,0.6561884,0.79154634,0.9283529,0.2892068,0.5895783,0.45410514,0.533335,0.54510695,0.42295077,0.4215179,0.39835647,0.367324,0.36844552,0.29540145,0.29527447,0.27171054
0.7927904,0.73645014,0.7966764,0.8110654,0.36738896,0.6452427,0.5570149,0.5923825,0.58211744,0.4532386,0.4619976,0.43950883,0.38948277,0.39502272,0.32093424,0.3106922,0.27954707
0.85622936,0.75628805,0.8634511,0.8188435,0.43683344,0.70259225,0.5986225,0.6383321,0.67341304,0.5014989,0.5182226,0.49665287,0.44472447,0.44799247,0.35343954,0.34972307,0.336558
0.3433983,0.5706329,0.6616657,0.37964365,0.6724157,0.74779576,0.70661485,0.5890624,0.7290065,0.4863215,0.48688063,0.4898302,0.4452996,0.3834281,0.3315279,0.2968514,0.25817025
0.69801944,0.75285584,0.8668292,0.6655696,0.6993745,0.8617557,0.79573774,0.75948834,0.8610331,0.58943,0.5989399,0.57690716,0.50776833,0.51859134,0.3872389,0.3627692,0.33558834
0.54104966,0.68231136,0.834539,0.49212536,0.7905567,0.8938886,0.8671659,0.8196747,0.87333804,0.632235,0.6522948,0.6366923,0.571406,0.5628875,0.44018364,0.4062343,0.36728665
0.62750506,0.6772101,0.8311498,0.5848077,0.6880349,0.902156,0.8804186,0.9044365,0.8569192,0.725927,0.7671239,0.7235859,0.654073,0.7097772,0.496259,0.45739755,0.4159805
0.6565587,0.74278575,0.78837353,0.59273934,0.54959226,0.7448694,0.6479742,0.6431273,0.77744085,0.50171745,0.5224883,0.49869332,0.44953933,0.4709907,0.3370959,0.32270846,0.30509967
0.30409524,0.43455726,0.47617853,0.3245888,0.5604206,0.64927316,0.70142376,0.6891857,0.59851706,0.7378548,0.7230572,0.62295306,0.5808906,0.70916444,0.45758626,0.4092706,0.35977072
0.5312027,0.61443835,0.7304025,0.49444404,0.6247136,0.8236409,0.8591539,0.8852501,0.76207376,0.8382659,0.87038636,0.7970694,0.72186726,0.81662405,0.53730536,0.48198763,0.43851176
0.40327185,0.53201926,0.6102547,0.38075367,0.5486022,0.7187408,0.7893686,0.8230988,0.6567831,0.8329985,0.87552804,0.82136935,0.7545597,0.8270152,0.5639807,0.49611196,0.44016656
0.41467726,0.53696233,0.5947624,0.36286262,0.44889572,0.6369091,0.68796664,0.741294,0.5791086,0.7858637,0.8310877,0.844223,0.825129,0.77246773,0.6640855,0.6094187,0.5573906
0.491295,0.57624143,0.6961377,0.46737626,0.5722009,0.77966523,0.81182176,0.85935223,0.74123245,0.7932838,0.83306265,0.75355417,0.6779639,0.80285746,0.5065988,0.44978413,0.41476914
0.31069794,0.40166086,0.46983925,0.260413,0.35759443,0.49143463,0.52110547,0.5716475,0.4310562,0.62069035,0.6602717,0.72874975,0.78170216,0.59970194,0.7343492,0.7172484,0.6831723
0.31757018,0.40208367,0.44939065,0.27336195,0.321978,0.45017326,0.47156325,0.51438004,0.39379314,0.53435564,0.5735418,0.6531291,0.72024256,0.5149809,0.76086277,0.78842854,0.7888362
0.30009604,0.37494767,0.40919304,0.25551343,0.265647,0.39030492,0.40623364,0.45717666,0.34381834,0.4661697,0.5033779,0.5711413,0.64145434,0.46850967,0.70591336,0.76663756,0.82315785
