0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.8677512,0.80183387,0.64771456,0.547052,0.5187445,0.4971823,0.46416128,0.34552374,0.29805094,0.26340094,0.21680054,0.2119631,0.21435621,0.20474415
0.79292625,0.7361638,0.62200147,0.550184,0.5332762,0.49091166,0.47154164,0.37070477,0.3314041,0.30536646,0.263867,0.24705054,0.23926601,0.22009806
0.8388662,0.7929113,0.7929184,0.7246039,0.6684662,0.62468654,0.58404326,0.46781102,0.4072878,0.34743795,0.30805758,0.29766667,0.3017254,0.2917816
0.47617614,0.48114443,0.59584785,0.5407412,0.51734436,0.4617546,0.43265244,0.36141723,0.33078817,0.28027683,0.26168847,0.2570972,0.24669483,0.22615469
0.7283411,0.6748238,0.7802861,0.72574174,0.6613667,0.6070365,0.5603312,0.4581813,0.4018554,0.33855572,0.2962648,0.2836909,0.28751862,0.27363718
0.7069843,0.6735225,0.8641518,0.813503,0.7492527,0.69049746,0.6160164,0.49611318,0.4414993,0.3691758,0.31964824,0.31386492,0.32439268,0.31218004
0.6975565,0.6531664,0.89969164,0.8740115,0.80670446,0.7648031,0.6812121,0.57164454,0.4970804,0.4108755,0.36176386,0.3570083,0.3682235,0.36290383
0.7024053,0.66347307,0.7012894,0.6392781,0.5839725,0.5463815,0.5043813,0.39777565,0.34324032,0.28818548,0.24720299,0.23322463,0.23795179,0.22328997
0.52364194,0.48647052,0.7117132,0.783696,0.8123978,0.75892884,0.6750839,0.59260577,0.5412474,0.44695252,0.39850065,0.40049785,0.41047716,0.40640125
0.49360546,0.47629538,0.7404222,0.8191677,0.84906864,0.8052449,0.7096681,0.63937,0.56602573,0.4565882,0.41221955,0.42755857,0.43879062,0.44181836
0.44288507,0.42298645,0.66537094,0.76936394,0.82408017,0.80936503,0.74385464,0.68369734,0.62298167,0.50935346,0.46127278,0.48243955,0.49270782,0.49392658
0.36686692,0.3462962,0.57175606,0.68504494,0.7635533,0.7683197,0.7496882,0.745179,0.70619315,0.60764056,0.5686661,0.57890487,0.58464533,0.585941
0.46603104,0.46097362,0.68809456,0.72952825,0.7645572,0.70917743,0.6039783,0.53431034,0.4670841,0.37826762,0.348014,0.35838306,0.3731655,0.3849735
0.28511322,0.27281624,0.44762552,0.53908736,0.6162406,0.64882684,0.6701702,0.7214339,0.7164379,0.68062854,0.65731424,0.6436327,0.6504111,0.6535057
0.26957795,0.25604972,0.41057938,0.49276632,0.5531748,0.5990006,0.6329108,0.7036347,0.7100239,0.6941224,0.68585443,0.67688,0.6900497,0.69677615
0.24233021,0.23050532,0.3903267,0.4652554,0.51952666,0.5613998,0.58800185,0.655898,0.6608294,0.64758605,0.6405316,0.636857,0.66487455,0.690664
