0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.88469213,0.8350726,0.5440607,0.4911912,0.4381378,0.42513627,0.41152397,0.3299609,0.2803835,0.21783772,0.20365399,0.20851928,0.19365808,0.17088547
0.80252683,0.728624,0.6046,0.5954967,0.52316177,0.49227086,0.45458537,0.3858119,0.34044042,0.273041,0.26125547,0.25890797,0.24979994,0.23088597
0.89317304,0.8550707,0.7574116,0.71700376,0.6350288,0.5900207,0.54133826,0.4497073,0.38597453,0.31325778,0.28901526,0.2797436,0.26813468,0.2541673
0.3922549,0.4104851,0.67615634,0.64190423,0.565186,0.52216065,0.49407783,0.43379197,0.38153493,0.3381475,0.3156596,0.30427572,0.2863049,0.27139735
0.7494444,0.70975363,0.88728386,0.8450572,0.71615964,0.6720012,0.6056642,0.50157267,0.42998293,0.35149518,0.32401094,0.31086364,0.30128452,0.28724447
0.59661084,0.55094737,0.8903121,0.8695692,0.7420735,0.680228,0.6059824,0.5114802,0.44063514,0.36367005,0.3279742,0.3124101,0.3025295,0.2905324
0.6384611,0.59198415,0.9075661,0.9194489,0.8346671,0.7790991,0.6984806,0.60226256,0.51611626,0.42959595,0.38778728,0.3664125,0.35370362,0.34386227
0.7480317,0.727839,0.78093886,0.7273829,0.6072111,0.5755489,0.5143754,0.41619417,0.35304072,0.2788208,0.25736114,0.25366312,0.24180634,0.22720051
0.45965403,0.42508778,0.6987135,0.79627734,0.8494377,0.8139385,0.74858916,0.6933367,0.59703636,0.49218857,0.44794032,0.4315796,0.4229753,0.4198732
0.51828426,0.4806859,0.7646608,0.86576426,0.9115646,0.86404824,0.7850289,0.7105874,0.61412495,0.4954218,0.45054176,0.43748155,0.43612355,0.44101435
0.43535706,0.3902003,0.6958106,0.8111306,0.89399695,0.8774468,0.81407976,0.75182587,0.66090274,0.5450884,0.50729066,0.48830906,0.4867413,0.4924541
0.40369475,0.36637655,0.6218713,0.71364284,0.79776394,0.83514345,0.81389064,0.7692823,0.70998937,0.6092404,0.56545764,0.54407233,0.5419811,0.550537
0.42973128,0.40667322,0.70212483,0.80027264,0.8462592,0.8014109,0.7085568,0.636139,0.5411141,0.4337352,0.38786072,0.37809598,0.38045257,0.39491418
0.28234363,0.25770897,0.41454983,0.4969975,0.61024743,0.65905476,0.69869524,0.7220748,0.739972,0.7069815,0.6874988,0.6915195,0.69275355,0.6910867
0.2775417,0.24732167,0.39331663,0.4577566,0.5399235,0.58993965,0.64817554,0.6883193,0.7094825,0.70912397,0.7340198,0.77180177,0.78924024,0.7785466
0.2727793,0.24441284,0.38951668,0.4556701,0.5355407,0.58012545,0.6290731,0.65765035,0.66865885,0.6636164,0.69421464,0.74206036,0.78494424,0.81478494
