0,1,2,3,4,5,6
0.9947391,0.78680664,0.74361813,0.6371592,0.5534606,0.38045424,0.3643725
0.8206466,0.9637904,0.9395433,0.7780345,0.6284812,0.4133229,0.39157158
0.8082813,0.9632018,0.95140016,0.8040599,0.6512338,0.43111503,0.40664697
0.67901254,0.75613177,0.86868286,0.96911234,0.81288224,0.51412815,0.47591877
0.5839205,0.62370163,0.712579,0.83485,0.93683153,0.6418764,0.59757984
0.4291583,0.44449374,0.500573,0.5630632,0.69554764,0.854162,0.87634826
0.4187979,0.43298718,0.48673898,0.54245514,0.67212534,0.84500897,0.8823647
