0,1,2,3,4,5,6
0.99048793,0.81775117,0.75161844,0.6064855,0.5104586,0.30978182,0.2650226
0.8410943,0.97162616,0.92201835,0.7545139,0.6006888,0.36357877,0.3121373
0.8117924,0.95676136,0.9534137,0.80221117,0.6443418,0.39506027,0.34322867
0.6385669,0.7514949,0.86406773,0.95401835,0.7699457,0.47127718,0.4319606
0.57369727,0.6460421,0.75668573,0.8598584,0.897257,0.62336123,0.5811701
0.37045878,0.41566718,0.49061474,0.58055985,0.731797,0.7956611,0.82475626
0.35205534,0.39411867,0.46955666,0.5615032,0.70701295,0.78390145,0.82871336
