0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.90612555,0.8480869,0.76497614,0.6581313,0.6051593,0.5288605,0.49646908,0.49797308,0.5009058,0.49652427,0.48552266,0.47514224,0.49788916,0.44984046,0.39172313,0.34310272,0.27252272,0.25210887,0.24360164
0.93608814,0.9059305,0.8406721,0.7427408,0.6905751,0.6123489,0.5759752,0.5752424,0.574551,0.5709653,0.55678964,0.54320997,0.5542495,0.49524623,0.44284543,0.39539447,0.31515127,0.29181293,0.2813887
0.9424136,0.92813975,0.88063383,0.80092084,0.755621,0.6827059,0.6447349,0.64180195,0.6392173,0.6330986,0.6154849,0.6012647,0.6041272,0.53754133,0.4757165,0.41258755,0.33083263,0.31078798,0.30042833
0.85094225,0.89272255,0.91466725,0.9006954,0.8733643,0.8301881,0.7807357,0.7575488,0.74226874,0.73674995,0.7110733,0.6923869,0.6825588,0.59511435,0.52008384,0.44162548,0.35507542,0.33540428,0.3238181
0.81489664,0.867011,0.9110173,0.9164036,0.8954056,0.8546691,0.80495095,0.7745237,0.7576456,0.74944824,0.7252467,0.706547,0.6895821,0.60240847,0.5182475,0.44340008,0.35738322,0.33450672,0.32346538
0.6584016,0.7433069,0.8431126,0.928137,0.93063766,0.9137481,0.8565411,0.8115061,0.7833477,0.76665497,0.74236387,0.72235596,0.6884648,0.58703566,0.49760392,0.4152936,0.33467928,0.31708345,0.30349335
0.63929504,0.7244241,0.8225802,0.91214263,0.9360095,0.95081824,0.9324087,0.8980764,0.87016326,0.8481813,0.82522863,0.7999943,0.75354445,0.6433232,0.5355578,0.4337858,0.35544991,0.3410393,0.33190024
0.6502049,0.73227924,0.8238538,0.90303147,0.9253858,0.94008905,0.9373218,0.90847266,0.8865624,0.8644851,0.84625024,0.82157534,0.76325357,0.6544529,0.54740816,0.4406879,0.35731515,0.3428109,0.33253834
0.63483685,0.7145278,0.8031589,0.87782365,0.9069458,0.9238361,0.94354975,0.92729974,0.91051704,0.88596797,0.8716433,0.84522796,0.78199196,0.6754403,0.5702306,0.45825988,0.3689102,0.35126337,0.3459994
0.6626393,0.7342884,0.80697894,0.8613639,0.8847542,0.89928925,0.93764156,0.9332764,0.925004,0.907963,0.89844006,0.8736476,0.81160456,0.7067352,0.60770303,0.49551424,0.39120588,0.36789373,0.36526206
0.65697306,0.72472805,0.79204524,0.83056927,0.8494371,0.8668219,0.92119026,0.9258131,0.92483723,0.9189081,0.91235983,0.8897909,0.8314939,0.72991437,0.63600904,0.52563673,0.4110974,0.38109532,0.3808062
0.64785033,0.7120111,0.77249855,0.8063538,0.8244568,0.84503084,0.911411,0.9234597,0.92879707,0.92446655,0.92140025,0.90126294,0.8453771,0.7477508,0.65847474,0.5452637,0.42527375,0.39482003,0.3958132
0.6378166,0.69111454,0.7387816,0.7607818,0.77262944,0.7839167,0.85667866,0.8760527,0.892565,0.89882165,0.9020673,0.8888096,0.8820383,0.80549335,0.7365461,0.62853575,0.49095926,0.4516066,0.45973125
0.62412876,0.6656575,0.7022994,0.70755345,0.7088934,0.7105781,0.7834661,0.8076165,0.8312144,0.8443579,0.856934,0.850895,0.87074816,0.8255505,0.7722284,0.6766701,0.5337875,0.48948693,0.49305502
0.59498715,0.6269834,0.6530338,0.63918257,0.6343456,0.63022417,0.69971883,0.73671246,0.7628178,0.780636,0.7953051,0.79336774,0.8393623,0.8355361,0.8142418,0.73991036,0.59873915,0.5520417,0.5574877
0.52888036,0.5567623,0.58436424,0.57246256,0.5628077,0.5533167,0.60797536,0.6443572,0.67220765,0.693991,0.7102283,0.71566945,0.7792102,0.8021186,0.8094283,0.78227526,0.6468305,0.5886009,0.58901477
0.44587964,0.48117954,0.51889825,0.51375794,0.50364363,0.4981576,0.5524961,0.584295,0.6090657,0.6227504,0.6321783,0.63765174,0.6980262,0.7363519,0.7827759,0.7666808,0.66341436,0.62799305,0.6260503
0.38786522,0.4068012,0.42810455,0.42662245,0.41934296,0.4163772,0.44593182,0.47531536,0.49177405,0.4974702,0.50449,0.51538724,0.5771196,0.63186467,0.66241086,0.69344527,0.74011683,0.7421082,0.7482857
0.36637518,0.38435766,0.40376353,0.40473452,0.39973947,0.39757195,0.43553236,0.46731827,0.482951,0.48714605,0.49083126,0.4964907,0.5601036,0.61059153,0.63791144,0.66653717,0.7187309,0.71671623,0.77174497
