0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.9210689,0.8802665,0.7902236,0.64689255,0.59970814,0.526233,0.51390487,0.52303106,0.52662915,0.50365055,0.49404392,0.47490922,0.4414078,0.38223958,0.33777654,0.27671885,0.22684318,0.22210272,0.20993933
0.90976906,0.8573376,0.78154194,0.6553078,0.6106753,0.5418188,0.5250733,0.5278627,0.5314685,0.51183885,0.5012868,0.4800373,0.43853268,0.3753329,0.32754833,0.28045315,0.23376016,0.2290471,0.21097623
0.91829,0.8789664,0.8122245,0.68995863,0.645349,0.5758684,0.55658036,0.55599475,0.55905867,0.5382118,0.5264722,0.502345,0.46014264,0.3936192,0.34481764,0.29266238,0.24610831,0.2400717,0.22411036
0.8970445,0.91436046,0.89220923,0.8245241,0.7896999,0.7377562,0.7058465,0.6953259,0.68985397,0.6680842,0.64664364,0.61566454,0.57193404,0.4889397,0.42953238,0.36670735,0.307265,0.29397854,0.27823737
0.8751297,0.9107674,0.90471953,0.85228336,0.81939113,0.77155596,0.7391808,0.7241227,0.7164763,0.69474196,0.67049897,0.6375842,0.5934573,0.50456,0.44291294,0.37612492,0.31534013,0.30259046,0.28531063
0.8418086,0.9010832,0.92069334,0.8925628,0.8668553,0.8244408,0.7900197,0.77166325,0.7610182,0.7408414,0.7147676,0.6790671,0.6367826,0.53902507,0.47249222,0.39472198,0.33043736,0.3159956,0.2997209
0.7006899,0.8037512,0.8817031,0.9217833,0.92229384,0.913157,0.88692844,0.85837364,0.8382304,0.8145017,0.7789778,0.73599714,0.7050148,0.5912633,0.50850755,0.42568263,0.35959983,0.33932173,0.32354048
0.6967689,0.7966199,0.875958,0.9157506,0.91819817,0.90742993,0.89815545,0.8779769,0.86156946,0.84072495,0.80924094,0.7730945,0.7331916,0.62020344,0.5320305,0.446284,0.3794225,0.36029702,0.34441698
0.6710552,0.7696953,0.85246575,0.8985803,0.9073706,0.90448457,0.9174628,0.9039774,0.8901377,0.8701309,0.8427221,0.8105469,0.7747216,0.6633994,0.57114476,0.4768076,0.40714818,0.3827277,0.367317
0.6519913,0.7508842,0.83650535,0.8841451,0.8939338,0.89194524,0.91903687,0.9098842,0.90277094,0.88658094,0.86454296,0.8361691,0.79735774,0.6860543,0.5893971,0.4896372,0.41665724,0.3903915,0.37437195
0.6374863,0.7288915,0.80761003,0.8440841,0.85095984,0.8539719,0.88827014,0.8817199,0.8852228,0.8748824,0.85878634,0.8349691,0.80208516,0.6953388,0.6037098,0.5119093,0.43508303,0.40513355,0.39555278
0.6112835,0.70182693,0.77963185,0.8224284,0.8351928,0.84817547,0.8896059,0.8888213,0.8965556,0.8830387,0.86911404,0.8500679,0.8194536,0.71401834,0.6204359,0.5228302,0.44307786,0.4096948,0.3995323
0.5656954,0.6509414,0.7261136,0.77048117,0.78193516,0.7947504,0.8561659,0.8660303,0.8831882,0.8887234,0.88345987,0.8705309,0.8616661,0.76407886,0.67524976,0.58838636,0.49579915,0.4519455,0.44857764
0.5548343,0.6286894,0.6899011,0.7129407,0.71591216,0.72036105,0.78963166,0.8042445,0.8310536,0.8427413,0.84874016,0.843416,0.843589,0.77423656,0.7029871,0.63897294,0.5438423,0.49533272,0.49397978
0.46690705,0.53288084,0.5851699,0.6099386,0.61383367,0.6302522,0.69476134,0.722712,0.75610864,0.7809425,0.79362476,0.8037108,0.81763136,0.7967709,0.7491191,0.703788,0.6022077,0.54811376,0.55031335
0.3990675,0.4610298,0.5115333,0.5359076,0.5386985,0.55766326,0.6249295,0.6546649,0.69098216,0.7199906,0.733905,0.7476543,0.7660075,0.76262677,0.73362964,0.71133447,0.6262551,0.5724325,0.5714947
0.38020796,0.4406516,0.48998764,0.52160037,0.527481,0.5497386,0.60684896,0.6342762,0.65798086,0.6861194,0.6894675,0.6951025,0.7462328,0.75145394,0.7306936,0.71494687,0.65927356,0.6141173,0.6285925
0.31338355,0.3770933,0.43467402,0.48064622,0.48890933,0.5148456,0.5598895,0.5857013,0.5995139,0.6237368,0.62516326,0.6265583,0.6867483,0.7091975,0.70216906,0.7095369,0.6860831,0.6477029,0.6636895
0.2827715,0.3330825,0.37989157,0.42235368,0.4317931,0.45358205,0.5049219,0.5338092,0.54731,0.5687229,0.571327,0.5697404,0.63065815,0.6605806,0.65640277,0.6810281,0.67806554,0.6355297,0.6807852
