0,1,2,3,4,5,6
0.99294114,0.8042009,0.7625998,0.61153823,0.5292055,0.3566503,0.32734835
0.8319169,0.99118,0.8634306,0.734694,0.63216263,0.41966584,0.37216702
0.7461283,0.8348068,0.9586673,0.9142233,0.7679214,0.50481546,0.468799
0.7375829,0.8284262,0.945156,0.93157315,0.79695606,0.52250195,0.48373362
0.5732284,0.661534,0.7318443,0.8811719,0.9317541,0.6767219,0.6442043
0.39695263,0.4440915,0.5044376,0.6098842,0.7476881,0.8152101,0.82456475
0.38629308,0.43030998,0.48722056,0.5904373,0.72683156,0.8056141,0.82998645
