0,1,2,3,4,5,6
0.99294895,0.79886407,0.78614146,0.66581464,0.5346512,0.3838477,0.3559008
0.8084914,0.992232,0.8800029,0.7320457,0.5877112,0.39274284,0.36597928
0.78178966,0.8719197,0.9688416,0.9125528,0.75367266,0.5041693,0.47972742
0.76630795,0.8600081,0.96044827,0.9292787,0.77462715,0.51509756,0.48929885
0.59817415,0.6517966,0.7451579,0.86494464,0.9340371,0.67266315,0.6442222
0.43634686,0.43511027,0.5049921,0.617598,0.756326,0.8328891,0.84264135
0.42303318,0.42114475,0.48862565,0.59957945,0.7373067,0.82591575,0.851811
