0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.969372,0.9501585,0.89552003,0.7945482,0.74422187,0.6727151,0.6338478,0.64007837,0.62516016,0.6133055,0.59120214,0.55789685,0.5476193,0.48181957,0.4075114,0.28738722,0.24932161,0.2449226,0.23508668
0.96664554,0.9626542,0.92381936,0.83242583,0.78594273,0.71633685,0.6702006,0.674614,0.6590698,0.64494413,0.62061316,0.5831064,0.57099944,0.50296426,0.42532313,0.29659662,0.2570533,0.25104526,0.24322522
0.9611305,0.96877277,0.9483355,0.86827123,0.82302666,0.757305,0.7017942,0.7054512,0.6906945,0.675555,0.65244395,0.61535335,0.5998822,0.53086627,0.44957975,0.3164856,0.27173936,0.265923,0.25327244
0.93931866,0.9555532,0.95283836,0.88977206,0.84991074,0.7915039,0.7337094,0.7325297,0.71497285,0.6966397,0.6722676,0.6322545,0.6176835,0.5435138,0.45953196,0.32771206,0.28263894,0.2761405,0.2622453
0.9203155,0.9400722,0.95451736,0.91286814,0.8816422,0.82714164,0.7744137,0.77260697,0.75320506,0.7321606,0.70776147,0.66568977,0.63718086,0.5601531,0.4740337,0.33703843,0.2873782,0.27872944,0.26323426
0.7630577,0.8082563,0.87898797,0.9417798,0.95025164,0.9371988,0.9092217,0.8917994,0.86736906,0.8343928,0.81231475,0.761203,0.71413434,0.6188966,0.5251108,0.37028405,0.31799296,0.30190462,0.28851688
0.77525663,0.8230165,0.89213604,0.9470138,0.955345,0.9511253,0.93757397,0.9215695,0.9034561,0.8789652,0.85349715,0.8088397,0.76605356,0.66528815,0.5647375,0.40461126,0.34092984,0.32483864,0.31087452
0.7672001,0.8206455,0.88966537,0.9433814,0.9543073,0.9516192,0.9472371,0.9372926,0.9226044,0.9020073,0.878482,0.83675605,0.79042137,0.6910511,0.5878962,0.41646194,0.35130492,0.33418489,0.322776
0.7594129,0.8124991,0.88162804,0.9328935,0.94601256,0.94562155,0.944445,0.9379719,0.925978,0.9079184,0.8851143,0.8457052,0.79977906,0.696322,0.59271586,0.42039227,0.35305378,0.33586106,0.322887
0.74092007,0.79325354,0.8594003,0.90212905,0.9193456,0.9182259,0.9362006,0.9400209,0.9326885,0.91625047,0.8999082,0.86194366,0.81524336,0.71374375,0.61335677,0.42949933,0.3532638,0.3327819,0.32400495
0.7285851,0.7820989,0.8488597,0.8907701,0.90649956,0.906506,0.93270564,0.940467,0.9361952,0.92413527,0.9121177,0.877898,0.8363331,0.73755,0.639141,0.45196438,0.36774912,0.3458954,0.3373206
0.72732186,0.77892697,0.83849424,0.87030244,0.8824976,0.88188535,0.91251165,0.92537117,0.9268115,0.9238979,0.9157597,0.8929609,0.85443157,0.76063055,0.66545653,0.47915578,0.38674316,0.36192912,0.35107955
0.6104408,0.6647481,0.7256072,0.78124106,0.7988269,0.80738884,0.87916946,0.89510506,0.90772665,0.91735655,0.9196979,0.9046419,0.9031348,0.8220306,0.74200326,0.560574,0.45961696,0.42736968,0.4321868
0.57522005,0.61826944,0.6685626,0.7174285,0.72945,0.73879176,0.81574565,0.837882,0.8569538,0.8730606,0.87959117,0.8720466,0.88372386,0.83951545,0.7850788,0.6253754,0.52382416,0.48627624,0.49269503
0.4982373,0.5435754,0.5931593,0.64410186,0.6557977,0.6704566,0.7399003,0.7616512,0.78549445,0.8085183,0.81744975,0.819535,0.8440352,0.8361536,0.8108625,0.68302083,0.5794307,0.5373227,0.53522885
0.4276533,0.46433064,0.50565773,0.5516051,0.56269526,0.5738098,0.635528,0.6599565,0.68485796,0.7046754,0.71406233,0.718854,0.757386,0.78304005,0.79945856,0.731918,0.63668317,0.5948043,0.59447575
0.34112492,0.3690478,0.4003403,0.44038945,0.44926107,0.46146587,0.5026747,0.52161753,0.54081243,0.5580557,0.55932444,0.5700807,0.63100463,0.6844864,0.73438466,0.74663305,0.69148535,0.65133595,0.6366021
0.3300592,0.35382468,0.37681466,0.39848307,0.40637842,0.41551292,0.45827144,0.4746495,0.49153754,0.5098309,0.5180159,0.5263937,0.5940246,0.6539629,0.68803954,0.71731436,0.76004237,0.74252284,0.74446744
0.31414616,0.3388216,0.36485028,0.39210266,0.40071312,0.40881237,0.45395133,0.4686454,0.48697576,0.5024498,0.5122346,0.5161537,0.58504325,0.63997984,0.67007554,0.6989955,0.7588719,0.7331032,0.7731505
