0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.96377814,0.946131,0.8850849,0.8001411,0.75482804,0.67218024,0.614818,0.59958565,0.5976996,0.570909,0.5534842,0.53548497,0.50014347,0.4743519,0.41390675,0.34315857,0.30370307,0.29726085,0.3100967
0.95116115,0.9436226,0.90255725,0.8339677,0.7953814,0.7181256,0.65464866,0.6381221,0.63554394,0.60725725,0.5849387,0.5668583,0.54099476,0.50822425,0.44667378,0.3671464,0.3200373,0.3133489,0.3257849
0.91050214,0.92680234,0.9201658,0.86826956,0.83729345,0.7665982,0.7029479,0.68445396,0.6809644,0.6522492,0.62824374,0.6099488,0.58074677,0.5393259,0.47188994,0.3901896,0.33605224,0.3238951,0.33206493
0.8561195,0.8979845,0.9312519,0.9129145,0.8937861,0.8442684,0.7898075,0.7675633,0.75648004,0.7261648,0.6957203,0.67210025,0.64834386,0.584204,0.5116835,0.419436,0.36019245,0.34445632,0.34962475
0.8286474,0.8810124,0.9312069,0.93697804,0.92599356,0.876801,0.83485365,0.81028134,0.7967535,0.76201814,0.73186815,0.7074125,0.6648483,0.5943534,0.51993185,0.41315046,0.35730165,0.3456258,0.34566963
0.6458389,0.71956056,0.820852,0.91252375,0.9325108,0.91570675,0.8771265,0.8494618,0.8246769,0.786625,0.7556129,0.7246512,0.6750118,0.5887171,0.50718474,0.39117375,0.34177396,0.32770184,0.3207474
0.7383325,0.79845256,0.8692567,0.9268491,0.94739616,0.954768,0.9519063,0.9313667,0.9133875,0.8814187,0.84527606,0.81352663,0.7764233,0.67767614,0.58443844,0.45859104,0.40119106,0.38717133,0.3915071
0.7089984,0.7737399,0.84476405,0.9064509,0.92993623,0.937455,0.95174444,0.9406043,0.9335786,0.90864456,0.8783914,0.849551,0.8142566,0.71561307,0.6144792,0.47523436,0.41337174,0.40044907,0.4037224
0.66779643,0.73227143,0.80276763,0.86689055,0.89683706,0.9187497,0.94678146,0.9447446,0.9393857,0.9189475,0.89392406,0.8682856,0.83703136,0.73416996,0.6334036,0.48685715,0.41930166,0.4072617,0.40995285
0.63817084,0.69726884,0.7658024,0.8244456,0.8553507,0.87910414,0.9293302,0.9375005,0.9411779,0.9269658,0.91188335,0.88734686,0.85499907,0.75384104,0.65395683,0.50490546,0.43275926,0.42001557,0.41978085
0.6027394,0.6607658,0.7301157,0.7869742,0.8182127,0.8468417,0.91032594,0.92586505,0.93947667,0.93565804,0.92910534,0.9135236,0.8759815,0.7817527,0.6829846,0.5360227,0.46303684,0.44800824,0.44865015
0.5738778,0.62983483,0.69270205,0.73905706,0.763207,0.78752476,0.8590485,0.8799568,0.9045153,0.9155154,0.9181174,0.9151797,0.89000744,0.8034895,0.71651846,0.5674903,0.4887599,0.4735086,0.47130117
0.567414,0.61800134,0.67353624,0.716737,0.7395651,0.7649392,0.84053886,0.85742956,0.88425523,0.8977583,0.9040902,0.900091,0.9312979,0.85940874,0.7702454,0.6203798,0.5189906,0.49462292,0.5044268
0.52930295,0.56735635,0.6062917,0.6307727,0.64213556,0.6641045,0.7403934,0.7616288,0.7983955,0.8200254,0.8307287,0.83734185,0.8885486,0.8800529,0.81949127,0.68002385,0.57563907,0.5479831,0.5631672
0.45487684,0.48900002,0.51661235,0.5343368,0.5408612,0.5586039,0.6339715,0.65732,0.6969906,0.7236108,0.7333453,0.7487683,0.8251984,0.86209977,0.8353547,0.76119035,0.6556387,0.61350304,0.6351557
0.4353048,0.4620799,0.48505205,0.4955886,0.49709076,0.50518054,0.56835544,0.5864122,0.62230855,0.6436097,0.6516049,0.6614036,0.72545266,0.79347557,0.8083212,0.7925031,0.70160437,0.652259,0.6670194
0.3178553,0.3385194,0.35702282,0.36436146,0.36921012,0.37574828,0.4139974,0.42638138,0.45394227,0.46906298,0.48216683,0.49736682,0.5866132,0.6605536,0.712709,0.79321396,0.74738055,0.69294894,0.6715252
0.3093736,0.33487502,0.3582748,0.371283,0.38371366,0.4052528,0.44123432,0.4614562,0.48510155,0.50327176,0.51319087,0.5232448,0.5667757,0.6242404,0.65951705,0.72301054,0.8071071,0.8401721,0.8237267
0.32711878,0.35168943,0.37365344,0.38729987,0.3997494,0.42409325,0.4580224,0.4776386,0.5001669,0.5168423,0.52286005,0.52834535,0.57707614,0.62843966,0.6588937,0.7174268,0.81002593,0.8406699,0.8728067
