0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.9644512,0.94605255,0.895534,0.83635587,0.7997104,0.7298792,0.6703524,0.6601795,0.65298593,0.6257604,0.60785997,0.58166623,0.51747966,0.46152455,0.42770207,0.28536505,0.23812716,0.23277122,0.21945964
0.96532774,0.9627186,0.92734253,0.87684757,0.84676665,0.7840092,0.72590977,0.71370566,0.7045716,0.6709933,0.651558,0.62504673,0.5576666,0.49853262,0.46251166,0.30644235,0.25466216,0.24834162,0.24137986
0.9379851,0.9526955,0.94291663,0.90244895,0.8783925,0.82449913,0.76767087,0.75476384,0.7441656,0.7100139,0.6916824,0.6661598,0.5972222,0.53225315,0.4908984,0.32445627,0.27062356,0.26470596,0.2556485
0.8927563,0.92647284,0.9442838,0.9260375,0.9102144,0.8705149,0.82527375,0.8110875,0.79740787,0.7628554,0.7423232,0.7119337,0.63840526,0.5602487,0.5154047,0.33931965,0.28258964,0.27589247,0.2668541
0.8743593,0.9211162,0.9511707,0.94374955,0.9368465,0.90487933,0.86621225,0.8511797,0.83713204,0.8009785,0.77746147,0.7477521,0.66475314,0.58098656,0.532863,0.34675157,0.29074347,0.28565726,0.27339554
0.777445,0.8406121,0.8971405,0.9410242,0.9550908,0.95423496,0.92259014,0.90152633,0.88324004,0.8456407,0.8228973,0.78655624,0.7029615,0.6099919,0.5511598,0.36564615,0.31605345,0.31108975,0.3000963
0.7909695,0.84548014,0.89450943,0.9314372,0.9501423,0.9595782,0.9574966,0.94104105,0.9243714,0.89032954,0.86459565,0.8295031,0.7596976,0.6617494,0.5936727,0.3995177,0.34576675,0.33833325,0.32972342
0.7701832,0.82832885,0.8768706,0.915577,0.9369477,0.9488452,0.96370614,0.9535993,0.9425477,0.9117904,0.88957834,0.8569844,0.78932434,0.6890173,0.61484325,0.41247857,0.3558361,0.34789246,0.34198877
0.74224895,0.8020353,0.8507932,0.88864386,0.91405183,0.9324601,0.9608039,0.95585775,0.9479411,0.92401123,0.9033948,0.87563604,0.81446594,0.7100854,0.6324295,0.42433697,0.36751634,0.36009744,0.3528429
0.7192098,0.7744383,0.8204052,0.8525968,0.87850136,0.9007533,0.94848424,0.95309407,0.9505355,0.9293122,0.9131298,0.89094365,0.82931435,0.73076904,0.6518508,0.4407153,0.38159147,0.37080777,0.36455944
0.696365,0.75169617,0.8002952,0.83047324,0.856265,0.8813527,0.9342748,0.9450917,0.9494977,0.93538916,0.9276597,0.91273993,0.85451406,0.7623675,0.6782375,0.46740493,0.40419474,0.3908703,0.38489676
0.6837806,0.7395508,0.78485066,0.8088978,0.83117115,0.8513377,0.9082117,0.9228506,0.93150777,0.92785037,0.9273067,0.9243444,0.86972886,0.78246385,0.6943956,0.4829436,0.4189007,0.40388623,0.3958015
0.5952056,0.65629435,0.7081573,0.7516173,0.78010476,0.8132404,0.8928726,0.9065407,0.91574275,0.9169163,0.91686904,0.91138995,0.91333336,0.8344629,0.756059,0.543823,0.47998816,0.45944706,0.46006498
0.5522348,0.60009646,0.6361048,0.6690234,0.69089293,0.72375757,0.80495065,0.828537,0.84375286,0.85377747,0.86370224,0.8682024,0.89561176,0.8689305,0.81524,0.6265173,0.5494586,0.5196169,0.5185341
0.50352275,0.5444034,0.5774768,0.6056784,0.6212615,0.6477862,0.7064906,0.72984123,0.74611986,0.75958717,0.775141,0.78499556,0.8205981,0.8290699,0.81580347,0.6960839,0.63088566,0.59663254,0.5938606
0.3993864,0.42663226,0.45682693,0.48612097,0.4997009,0.51901746,0.5752802,0.59970087,0.609944,0.6245589,0.6461235,0.65585554,0.71322805,0.7582493,0.7968134,0.77470565,0.68522507,0.6313743,0.63188607
0.27892718,0.29521462,0.31239668,0.3291044,0.33657372,0.34808916,0.38188645,0.39863008,0.4107272,0.42925817,0.44882974,0.4668947,0.5351406,0.60020405,0.6855725,0.79502535,0.74572897,0.6954957,0.67760867
0.27552727,0.29104173,0.3099965,0.32766065,0.33694333,0.35491258,0.39572206,0.41574305,0.42891577,0.4484072,0.46834645,0.48161933,0.53422767,0.6065443,0.6761495,0.741221,0.83348435,0.8511094,0.83721346
0.26238272,0.2756379,0.29449904,0.31385398,0.32398364,0.34367272,0.38835603,0.4092458,0.42232952,0.44214016,0.4600499,0.47133946,0.5254416,0.5908074,0.655904,0.7205049,0.826939,0.83533865,0.87151045
