0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.93274146,0.668261,0.8008738,0.20487069,0.53821754,0.43379477,0.52644265,0.50708187,0.37556237,0.44134933,0.380204,0.37568623,0.37809232,0.2518346,0.23117396,0.20357819
0.806517,0.6854552,0.7613524,0.25170875,0.55110556,0.47901425,0.5078344,0.4866367,0.39197862,0.4475567,0.3945162,0.36932185,0.38687578,0.2686018,0.24326868,0.19426747
0.89605707,0.78186744,0.8878734,0.33645797,0.64366496,0.5497061,0.6265838,0.6263277,0.43050432,0.51317185,0.4592604,0.42807296,0.45202702,0.29221985,0.25965312,0.22953889
0.46663874,0.6424341,0.74688005,0.6775448,0.7937896,0.7526565,0.72958934,0.78704095,0.5064399,0.57146925,0.529957,0.487049,0.53653,0.32330722,0.27510816,0.2286757
0.7392887,0.74243337,0.9121926,0.66603243,0.8619288,0.7911749,0.7951223,0.8537566,0.55885553,0.6219701,0.56636673,0.52093035,0.55528677,0.33793148,0.30225262,0.2589121
0.3949377,0.6561926,0.72152984,0.8509529,0.87016046,0.8710873,0.75860447,0.8668731,0.61707056,0.6337515,0.5986497,0.5268097,0.5903928,0.35983422,0.30846572,0.25721163
0.62673396,0.7475193,0.8716464,0.63942057,0.875661,0.8916478,0.8914451,0.8280105,0.6699236,0.73101413,0.7010297,0.6255963,0.6757044,0.4167845,0.3640785,0.32037893
0.8432958,0.64943445,0.86290556,0.40140918,0.68705845,0.6111848,0.7067962,0.6712144,0.44854125,0.5165927,0.46498445,0.4377435,0.45817038,0.27533475,0.25486895,0.22410634
0.3359253,0.4588819,0.53492904,0.51326376,0.63913095,0.75351304,0.7645625,0.5633903,0.7789866,0.75373816,0.7035593,0.6516716,0.7278847,0.45595673,0.3884204,0.3450163
0.4410173,0.5920764,0.68662095,0.6189825,0.77600545,0.85101885,0.87062997,0.7193188,0.8151636,0.85682964,0.8205796,0.74407136,0.8085363,0.50079185,0.42805743,0.37136143
0.40906703,0.54388094,0.6232594,0.54314655,0.6762266,0.7706954,0.79476243,0.6240326,0.82078356,0.8717301,0.850165,0.80390525,0.8339303,0.55035204,0.4839885,0.43465102
0.4164538,0.5079376,0.5856383,0.47175953,0.62353367,0.704412,0.75508446,0.5659133,0.77356267,0.8544794,0.8546103,0.85128415,0.801925,0.6276704,0.5737906,0.5404921
0.4216048,0.547106,0.6355792,0.5610497,0.71527755,0.78027844,0.81310546,0.7050467,0.6703059,0.72935784,0.70129365,0.6271346,0.73940706,0.40849632,0.3391852,0.30549195
0.28215924,0.37929308,0.4171602,0.35440195,0.45630366,0.54013795,0.5965694,0.39630303,0.63115907,0.702486,0.7532469,0.80783176,0.6579412,0.7220162,0.7068848,0.6863209
0.2610552,0.3317125,0.35962266,0.28934154,0.38389406,0.45955178,0.5019524,0.33124825,0.54530555,0.6139439,0.67055696,0.7523296,0.57769704,0.76259696,0.75986516,0.75646204
0.21590835,0.2648095,0.28569654,0.21034558,0.2999554,0.37395495,0.41667938,0.25523075,0.45864177,0.52941895,0.58657575,0.67209285,0.51656073,0.69645935,0.7222543,0.77678704
