0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.96989155,0.8857395,0.6257095,0.5714455,0.5374834,0.5389376,0.50944394,0.42096645,0.35987264,0.29816645,0.26724216,0.26793772,0.2621301,0.24919714
0.9151462,0.8693878,0.5607101,0.49305442,0.47034964,0.47098908,0.4629142,0.38194004,0.32906884,0.2720057,0.25049704,0.2548837,0.24813326,0.2342277
0.6317748,0.6010875,0.9704088,0.91012496,0.81020933,0.7836041,0.67195386,0.5657725,0.46374893,0.36958086,0.3255715,0.33463827,0.32833582,0.31892622
0.57061017,0.54609454,0.9555959,0.9585322,0.8695632,0.8272642,0.7116147,0.60353506,0.49158177,0.38885614,0.34004974,0.34988865,0.34492725,0.34369105
0.5607493,0.5353434,0.84724367,0.91044885,0.9445687,0.8911235,0.8062877,0.7148677,0.6089562,0.49483955,0.430391,0.4397148,0.43235123,0.42844948
0.5671364,0.54139405,0.8517552,0.9064093,0.93440723,0.919488,0.83105403,0.7430292,0.630975,0.513003,0.45194748,0.46034816,0.4562599,0.45806867
0.51990354,0.5076665,0.79493743,0.85842687,0.89528507,0.90435255,0.8531211,0.774996,0.6688771,0.5483923,0.49146298,0.49127403,0.47921616,0.47728026
0.5229147,0.5028293,0.7475512,0.8083889,0.8493341,0.86903685,0.86940944,0.8102011,0.7129737,0.58842903,0.5265494,0.52572095,0.511775,0.5037755
0.4585057,0.43556675,0.6482817,0.7186022,0.8013749,0.8283905,0.8727155,0.8740883,0.8102958,0.6971192,0.6302545,0.6169163,0.5911221,0.56696004
0.43066734,0.4031124,0.5573491,0.622834,0.71106905,0.75385404,0.82824135,0.8592961,0.8360591,0.7477424,0.6835589,0.66402525,0.6277298,0.5869701
0.36412573,0.34039244,0.45445323,0.5178263,0.60820717,0.6477459,0.7451745,0.79702973,0.81904536,0.77644515,0.7185097,0.68495965,0.6443325,0.5878745
0.2892547,0.27151582,0.37256563,0.42740977,0.510791,0.55307025,0.6579665,0.7258723,0.77879,0.7909076,0.76253444,0.7234872,0.67837995,0.6095553
0.2272422,0.20354691,0.29237732,0.3339844,0.4036787,0.441197,0.5388007,0.6214928,0.69587517,0.7486235,0.78343326,0.7326178,0.6896827,0.61739075
0.2179465,0.19483498,0.27938762,0.31905016,0.3967504,0.4324768,0.5217459,0.600293,0.6611403,0.7247742,0.83159924,0.81803405,0.7784319,0.6878699
0.23698932,0.21952909,0.30457336,0.340915,0.41532823,0.4615175,0.54715806,0.6108014,0.65229726,0.6783335,0.7705265,0.8779528,0.8757465,0.78507185
0.26539364,0.24483606,0.33980855,0.38423872,0.46525955,0.5092882,0.59022385,0.6497822,0.6840678,0.7028273,0.7957457,0.9212258,0.95977175,0.9135645
0.25494114,0.24246317,0.33426332,0.3851014,0.46609458,0.50029165,0.5651513,0.6120088,0.63192415,0.6399584,0.7266693,0.84977233,0.9289993,0.9651332
