0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.9907874,0.9443209,0.6576676,0.57058674,0.5384564,0.51840824,0.47649726,0.37942016,0.31698537,0.26207048,0.22520988,0.24781172,0.25843954,0.24883269
0.97346026,0.9819102,0.6594317,0.5705957,0.5478151,0.5276317,0.4780362,0.377643,0.3063655,0.25175384,0.21064307,0.23478317,0.24745606,0.24087062
0.696238,0.6728793,0.978808,0.91145927,0.8247861,0.77143043,0.69089144,0.58711886,0.50346637,0.4241434,0.3560857,0.35771477,0.35893765,0.34892634
0.58782434,0.57065475,0.90911305,0.9674818,0.91750026,0.8630202,0.7841825,0.6883629,0.59791625,0.50361735,0.42751092,0.42240918,0.42214644,0.40996432
0.5395737,0.5272717,0.78970647,0.907531,0.9544955,0.91599333,0.85773706,0.7848699,0.6938327,0.58656454,0.5038406,0.496566,0.4882851,0.46621034
0.5430525,0.53554845,0.7531764,0.8582908,0.91455495,0.93323714,0.8991945,0.83349705,0.74301976,0.6388196,0.5437756,0.53838813,0.53020245,0.5088935
0.4894991,0.47167367,0.6865462,0.8038504,0.8560806,0.88615036,0.9222868,0.8801466,0.8071857,0.71494985,0.6149324,0.6010644,0.59040856,0.561404
0.38833717,0.37863827,0.5671798,0.6928333,0.7622056,0.8091353,0.8686076,0.9069745,0.8785094,0.7950954,0.6996243,0.68730676,0.6623568,0.61322445
0.33788845,0.32216933,0.4947493,0.6004054,0.6722279,0.7220793,0.7954593,0.8629602,0.88398755,0.85272604,0.7768295,0.7506228,0.7146408,0.64738584
0.24790104,0.23327504,0.37000993,0.45268637,0.5220423,0.5686381,0.6363515,0.7304617,0.79467094,0.84434706,0.8279793,0.7919468,0.7556265,0.6708934
0.20565261,0.19633435,0.28853706,0.35010847,0.41562244,0.4541159,0.5094328,0.5899451,0.6694866,0.75705767,0.8066588,0.7894308,0.7529176,0.65088654
0.2523845,0.2425466,0.3322509,0.40053245,0.46618992,0.5147933,0.5819878,0.6590459,0.729921,0.77967083,0.8088174,0.92908037,0.9311595,0.8485634
0.26250967,0.24761441,0.34155405,0.41296408,0.47513372,0.5235205,0.59243196,0.6614018,0.72588533,0.76834434,0.80345166,0.92708325,0.9756635,0.9325828
0.26164347,0.24880096,0.33836904,0.40990296,0.46885794,0.51583815,0.57757336,0.63087946,0.67221075,0.699151,0.7275978,0.84883606,0.9405444,0.9761243
