0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.95265096,0.87216026,0.6189803,0.5445323,0.4798412,0.48598188,0.47366688,0.39007542,0.35251984,0.32453603,0.30485392,0.2602034,0.24569708,0.22912227
0.96369904,0.9731883,0.6203297,0.5437169,0.47212934,0.4814845,0.46777436,0.38454893,0.34407073,0.30124378,0.2731799,0.23673534,0.22633898,0.21304534
0.65883124,0.6386537,0.9674722,0.89984906,0.7618746,0.71824276,0.6331952,0.5531584,0.47895256,0.41963676,0.39264923,0.35423762,0.3327745,0.3160838
0.5294732,0.4923948,0.89110756,0.95676905,0.88888764,0.8320307,0.71807384,0.64403033,0.55579686,0.48487234,0.44932508,0.41130236,0.38045418,0.36062565
0.5196265,0.47824052,0.78484416,0.8972547,0.9404959,0.9027303,0.79778564,0.74210787,0.65417844,0.5723145,0.52737397,0.48306552,0.4409953,0.4188998
0.5271114,0.4856869,0.7443194,0.8358899,0.88812536,0.9153983,0.86068326,0.80697626,0.72505105,0.63611114,0.5763479,0.5352321,0.4955091,0.47284552
0.4978787,0.45353407,0.707331,0.78319794,0.8290465,0.869387,0.8841763,0.85307026,0.7863038,0.70449334,0.6413452,0.5941506,0.55134946,0.5218621
0.43523937,0.39290214,0.6029397,0.67828166,0.7551213,0.80580646,0.852805,0.877449,0.8419186,0.7751997,0.7038578,0.6565207,0.6068715,0.57022464
0.402272,0.3577083,0.5529396,0.6139977,0.6823368,0.7371691,0.7961085,0.8447788,0.85151416,0.81815875,0.7501598,0.69088465,0.6415418,0.5974819
0.33560508,0.29304397,0.45438796,0.5008412,0.5678752,0.6233554,0.6926115,0.75278986,0.8006874,0.8283112,0.7986284,0.710315,0.6551018,0.6023243
0.25919068,0.2214289,0.33285946,0.3687058,0.43757284,0.4803814,0.53791237,0.58984554,0.65253896,0.71359015,0.746653,0.6574921,0.6064202,0.548448
0.27559987,0.24149685,0.36056694,0.39760134,0.4595489,0.49277642,0.56498533,0.62234515,0.67446256,0.7136606,0.7697823,0.80263036,0.7725615,0.71147275
0.28207144,0.24742737,0.36885762,0.4117021,0.47255266,0.5169215,0.5976017,0.65217966,0.6910335,0.7162214,0.77933824,0.88954234,0.9071733,0.87874764
0.26647633,0.23457341,0.35183594,0.39464164,0.44921824,0.49342474,0.5686261,0.61299366,0.6368219,0.6531055,0.7200418,0.83138615,0.8812757,0.9155799
