0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.90455645,0.8789976,0.9309272,0.2824022,0.666932,0.617957,0.62996745,0.5882871,0.45306584,0.51041305,0.47474456,0.43668357,0.42759794,0.30960727,0.2610534,0.22597016
0.87627107,0.91346604,0.94956136,0.29976246,0.6861168,0.6430677,0.64558554,0.6060348,0.47036883,0.5214676,0.48688814,0.44106922,0.44088265,0.31455955,0.26937294,0.23672915
0.89451414,0.9036216,0.9551112,0.3270706,0.70940566,0.67042416,0.6826131,0.6261206,0.49106526,0.5441522,0.50418234,0.45446962,0.46611714,0.32713744,0.28318423,0.24946842
0.4793358,0.5766507,0.7386267,0.8401183,0.9662898,0.93607795,0.8777138,0.9476838,0.6830023,0.670458,0.59494746,0.5234027,0.6459799,0.38002747,0.33038554,0.28794503
0.504846,0.5996807,0.76310116,0.8276879,0.97149926,0.94513476,0.8912302,0.94705045,0.69963795,0.6841054,0.6087332,0.5381482,0.6529521,0.38373923,0.33659476,0.29603475
0.48189086,0.57927483,0.748482,0.83984077,0.97156936,0.9502232,0.89811796,0.9484392,0.72311765,0.6984738,0.62380856,0.55640763,0.66966647,0.40719354,0.35681388,0.31336793
0.47626925,0.57514405,0.7443396,0.8264938,0.9673873,0.94912827,0.9037619,0.94243866,0.7440985,0.72253144,0.64658487,0.5763684,0.6878462,0.41492757,0.36400402,0.3206479
0.49740946,0.588445,0.75655776,0.82456565,0.966155,0.94201005,0.89192414,0.945576,0.69730794,0.68466556,0.6074711,0.53373224,0.6542236,0.38070497,0.33417282,0.2950471
0.430941,0.49690613,0.60022634,0.5411163,0.712892,0.7904793,0.84212995,0.63975763,0.9024267,0.9337467,0.8556006,0.7858631,0.8986496,0.5421076,0.48334137,0.4481138
0.4418971,0.50778806,0.6163707,0.53507346,0.71005166,0.7930036,0.848778,0.63416976,0.9051657,0.9399451,0.8613744,0.7963688,0.9033434,0.54614407,0.48762393,0.45727104
0.43028846,0.49569103,0.59875333,0.5356844,0.6977042,0.779808,0.8351823,0.6248515,0.891957,0.9382997,0.8783108,0.82015806,0.9000858,0.58083487,0.5172521,0.48441902
0.4325233,0.47909448,0.5867962,0.5218864,0.6827215,0.7647637,0.8239805,0.61051375,0.8856251,0.9285603,0.87849855,0.8295336,0.8860785,0.6119308,0.5505769,0.5123498
0.4258108,0.4991355,0.6013029,0.5243642,0.6924871,0.7780155,0.8359469,0.6179833,0.90149313,0.9349412,0.8637487,0.8003835,0.89798373,0.54827046,0.48689497,0.45477775
0.32323188,0.32915643,0.3814257,0.30620885,0.40955538,0.4809594,0.53859186,0.34372368,0.5805421,0.6299905,0.69565356,0.75368506,0.57955325,0.7973114,0.7758506,0.7644698
0.31931466,0.3210916,0.37057397,0.3019554,0.40480626,0.47353858,0.5251668,0.34008846,0.5733422,0.61573553,0.6789011,0.7342103,0.5783122,0.80136466,0.7972308,0.78615785
0.30208918,0.30052564,0.34955382,0.280488,0.38077924,0.45098713,0.5041305,0.31983206,0.5494872,0.58986515,0.64841855,0.70493495,0.56094176,0.7812231,0.7957567,0.8048021
