0,1,2,3,4,5,6
0.8877839,0.6423236,0.5745354,0.4748528,0.4204295,0.25346336,0.20706183
0.805142,0.9054939,0.8450082,0.63549006,0.5180997,0.29247877,0.24511202
0.7769972,0.922886,0.9208455,0.7368708,0.60151964,0.3447248,0.30536005
0.6395509,0.81236917,0.89801145,0.85391974,0.7248398,0.43145987,0.41156
0.56651276,0.6596791,0.7795538,0.8612132,0.83367467,0.57214797,0.5501696
0.37206516,0.41994628,0.51405483,0.5993557,0.70910025,0.8019756,0.79710084
0.31366444,0.35756686,0.45420316,0.53620297,0.64560384,0.7694268,0.8197461
