0,1,2,3,4,5,6
0.88546,0.6369218,0.6406103,0.52807605,0.40593553,0.29149318,0.27465656
0.81496274,0.8937402,0.8371888,0.63911813,0.52822644,0.34469604,0.31261036
0.82438606,0.9162814,0.91449535,0.73468596,0.5966892,0.39928073,0.37225315
0.6803087,0.7893107,0.88157165,0.8349906,0.7125297,0.466992,0.4487721
0.55468833,0.621285,0.71886104,0.8225189,0.83881426,0.60314316,0.5770291
0.36899096,0.40743175,0.49511877,0.6023469,0.7471725,0.78540874,0.7785047
0.3428538,0.37037468,0.45526713,0.557063,0.68781406,0.7528591,0.8049089
