0,1,2,3,4,5,6
0.8964958,0.6542119,0.56902194,0.45897663,0.42654145,0.2710566,0.22676103
0.79051393,0.9182139,0.849705,0.6044005,0.50204235,0.317731,0.27419248
0.76607704,0.9161186,0.92325157,0.7338885,0.5866372,0.36298874,0.32340056
0.6558324,0.7969121,0.89729536,0.858149,0.7080261,0.44169247,0.4063458
0.5401211,0.61902833,0.756114,0.8379696,0.83991927,0.6029059,0.5733643
0.32910475,0.37216473,0.4587553,0.5285656,0.70460397,0.7932276,0.7803731
0.27596882,0.31421742,0.4104169,0.4907798,0.6496951,0.78494245,0.8320568
