0,1,2,3,4,5,6
0.902664,0.7056647,0.6649318,0.5833507,0.46563223,0.2857821,0.26052487
0.83701444,0.8927442,0.8457402,0.7077239,0.60706913,0.38374484,0.3679651
0.8152496,0.9318278,0.91310346,0.7899604,0.6566233,0.41065368,0.38994634
0.73250985,0.84093475,0.8797195,0.87144136,0.75734055,0.49652222,0.4880926
0.5764917,0.65572244,0.75569385,0.8374042,0.83244574,0.62434036,0.61875886
0.37797225,0.44287685,0.5243121,0.60983247,0.7382158,0.8129392,0.81172925
0.33543903,0.4016032,0.47866327,0.56311417,0.6937228,0.7952915,0.8437455
