0,1,2,3,4,5,6
0.8788566,0.6000332,0.5693095,0.4875094,0.45900923,0.3387872,0.2962618
0.8465005,0.89673495,0.8385868,0.68845975,0.59063315,0.40864486,0.3768927
0.82724476,0.9017636,0.9049648,0.762923,0.6621358,0.45442185,0.41850212
0.7448681,0.86547405,0.909083,0.8456188,0.7430586,0.5153975,0.4821547
0.6526278,0.7151119,0.8170922,0.8674218,0.87344277,0.64662594,0.6208312
0.4800847,0.50242954,0.6030525,0.68879175,0.7825888,0.76990527,0.7674252
0.411878,0.4497893,0.5481573,0.6239927,0.7182017,0.7431697,0.79715854
