0,1,2,3,4,5,6
0.8839575,0.5739721,0.5843825,0.5151605,0.41313893,0.31955537,0.29917458
0.8763298,0.9067233,0.8595735,0.7320048,0.6094612,0.42749348,0.3915052
0.81828654,0.93585926,0.9336443,0.8299933,0.68202144,0.4712073,0.43877253
0.66777956,0.84621274,0.8990214,0.8714903,0.7146246,0.49339926,0.46404317
0.598994,0.7075685,0.7849133,0.84666187,0.85051805,0.65206635,0.6271865
0.4540758,0.5012156,0.54459864,0.6136947,0.7412301,0.8267819,0.8163767
0.3950491,0.4279311,0.48448408,0.5488089,0.6722187,0.8065173,0.86679953
