0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.99801147,0.6845972,0.748084,0.15389106,0.41311952,0.32012826,0.4103841,0.378689,0.35447916,0.37479663,0.33145165,0.31825483,0.34500566,0.22016202,0.22340615,0.21175885
0.7442703,0.9270778,0.9634123,0.53018224,0.7403213,0.6770011,0.6856834,0.6935506,0.57821596,0.5730698,0.51750416,0.5115088,0.5225258,0.36469835,0.35708788,0.34349746
0.7567267,0.9287205,0.96183956,0.5521982,0.7585518,0.6910049,0.6978408,0.7119486,0.5743079,0.5746347,0.52235943,0.511916,0.52757674,0.36077476,0.35037762,0.3360143
0.7643188,0.9233409,0.96485394,0.55118585,0.7664473,0.7048452,0.7181014,0.71749127,0.58664304,0.5906136,0.5281047,0.51854616,0.5453205,0.36235258,0.35163507,0.33469865
0.19901142,0.48015788,0.58821607,0.97857004,0.897088,0.8621915,0.71682906,0.9145295,0.6074008,0.5654164,0.46184307,0.45629328,0.5780011,0.29268205,0.27991432,0.2507224
0.37925014,0.61819977,0.7654251,0.89420027,0.967329,0.9544909,0.88967884,0.9523066,0.7328462,0.70921695,0.6026741,0.56924987,0.70321894,0.3731414,0.3672238,0.34744847
0.3901194,0.6348071,0.77563524,0.88801676,0.97065806,0.9612488,0.9039493,0.94688493,0.7329375,0.7242921,0.6214545,0.5837773,0.71399033,0.38703343,0.37807223,0.35803923
0.37545252,0.6222387,0.7661392,0.88002557,0.96713877,0.9656178,0.91599387,0.9428106,0.75024295,0.74035454,0.6386115,0.60241276,0.7326557,0.39965692,0.39375493,0.37275115
0.38012347,0.6250862,0.7646754,0.87335885,0.96628505,0.9652792,0.9174713,0.9422756,0.77078915,0.7697018,0.66503245,0.62422675,0.7555161,0.4114212,0.4013052,0.38034242
0.38987678,0.62568086,0.7727546,0.88416505,0.9691691,0.9582455,0.9000685,0.9493389,0.7319489,0.72087526,0.6135822,0.57522905,0.7133164,0.37836987,0.3683221,0.34689122
0.34224394,0.602453,0.74545604,0.8723721,0.9594987,0.96109885,0.91562563,0.932118,0.7695892,0.7643284,0.66713077,0.6260599,0.7438501,0.41614932,0.40446407,0.3807596
0.39713,0.5402796,0.63404167,0.5923763,0.7282203,0.77977836,0.84379435,0.67050207,0.8897248,0.93598163,0.84458315,0.7659654,0.90421003,0.49360093,0.4688761,0.45049882
0.35389796,0.5032481,0.58535266,0.56891865,0.69251317,0.7502179,0.82159,0.6395267,0.87303644,0.9331155,0.8700592,0.78626853,0.9000115,0.5209521,0.49118862,0.4755985
0.37345317,0.5207914,0.6066451,0.5802253,0.710448,0.7677508,0.8323032,0.6533015,0.890397,0.94401157,0.87148607,0.7923848,0.90981,0.52281004,0.49359056,0.47760835
0.36005747,0.5198569,0.60801667,0.60201913,0.7189778,0.7779693,0.8353793,0.6663049,0.8843923,0.9363179,0.8793206,0.8062511,0.90308356,0.55361557,0.51927024,0.49984708
0.35672358,0.5115211,0.5990929,0.6101237,0.7177916,0.77083945,0.82552546,0.6670328,0.87664163,0.93483496,0.8802937,0.82468164,0.9043748,0.5763831,0.54925984,0.52882475
0.3678734,0.5190267,0.60552657,0.57903415,0.7044532,0.7637034,0.8279833,0.64820087,0.8779189,0.935668,0.8622912,0.7797981,0.90847176,0.51258886,0.48528916,0.47207573
0.34230426,0.4973526,0.5809293,0.5782329,0.6889753,0.74427205,0.79762703,0.63936514,0.85851914,0.9134735,0.8658028,0.82583195,0.8812314,0.60648274,0.5830856,0.563726
0.26169723,0.40101874,0.43468216,0.36459452,0.46484905,0.5126444,0.5660556,0.41723576,0.60246503,0.6535983,0.7203569,0.7741758,0.61702317,0.76660794,0.7623592,0.7790183
0.23286408,0.35793838,0.3821611,0.3012473,0.39432168,0.4403464,0.49615225,0.3533298,0.52364117,0.57171226,0.6516729,0.7231075,0.5328398,0.7707816,0.78423256,0.8028589
0.24188232,0.35611254,0.38967368,0.32217595,0.4143072,0.46039832,0.5075639,0.37503803,0.5335188,0.58173,0.65564996,0.72733355,0.55184203,0.7707647,0.7905336,0.8092487
0.23474616,0.3400269,0.37246326,0.2969836,0.3918578,0.43707505,0.48706996,0.355117,0.5062378,0.5513484,0.61950153,0.694852,0.52621317,0.73801273,0.7714829,0.8191185
