0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.99752784,0.6869807,0.83481675,0.24803013,0.6184929,0.48464686,0.5643861,0.5607681,0.46773818,0.50468117,0.431385,0.37480602,0.4506445,0.24828422,0.23478684,0.21196947
0.78314084,0.9283957,0.9438674,0.37699738,0.7755266,0.6639679,0.6614653,0.72072303,0.53157955,0.57461756,0.5285522,0.48410895,0.5147476,0.3422347,0.30820656,0.27680898
0.81143224,0.9218767,0.9548431,0.3999403,0.79475254,0.6834389,0.68698394,0.73615557,0.5574005,0.5981202,0.5447817,0.4985324,0.5392206,0.3504942,0.31898314,0.2873028
0.7895051,0.9292493,0.9479264,0.3872597,0.7837447,0.666865,0.6700332,0.72846985,0.5490634,0.5879689,0.5340985,0.4876853,0.52833396,0.3438392,0.31143254,0.28008753
0.29493266,0.345534,0.47468024,0.97909486,0.79127556,0.7944647,0.69825995,0.8038046,0.61947113,0.59075433,0.51824796,0.5126425,0.6202799,0.3418137,0.32885468,0.3033875
0.5450294,0.6015698,0.7764452,0.7723469,0.9632489,0.9458595,0.905503,0.9334371,0.7527624,0.76490736,0.6804091,0.6330469,0.739859,0.4051589,0.37519518,0.3428133
0.565652,0.60094476,0.78889704,0.77476865,0.96681356,0.9470447,0.9155166,0.9325798,0.7636066,0.7733871,0.6930445,0.6420121,0.7447614,0.4058326,0.38060924,0.34887755
0.5467727,0.6017088,0.7762062,0.77972096,0.9632386,0.95523334,0.9152191,0.9324658,0.7766416,0.78343725,0.7033575,0.65652597,0.76486856,0.42566863,0.39465684,0.36519307
0.5480992,0.5966236,0.7770918,0.7733273,0.96405673,0.9571097,0.9263688,0.9310115,0.7854772,0.7962143,0.72031987,0.668064,0.76788336,0.4355277,0.40535048,0.37509778
0.5598051,0.5974391,0.78866917,0.7616961,0.9639928,0.9441808,0.9117467,0.93375486,0.757101,0.7660508,0.6831841,0.632097,0.7399805,0.39781,0.37131104,0.33986935
0.52921075,0.6012547,0.77212995,0.7691717,0.9588079,0.94900715,0.9200436,0.9312358,0.7864499,0.7999258,0.728395,0.6775836,0.7656798,0.44084626,0.40841222,0.37723407
0.49591303,0.49623594,0.6551289,0.5996585,0.7743767,0.83491117,0.8817957,0.7000099,0.9063835,0.9483954,0.883727,0.8290763,0.91973704,0.57804507,0.5313053,0.518884
0.47012275,0.46436062,0.61718684,0.58043873,0.72589964,0.793919,0.8432766,0.6506659,0.90269864,0.94000065,0.88530785,0.84170574,0.91331905,0.6012738,0.5576848,0.5445939
0.48107216,0.47304177,0.62928635,0.59146273,0.7506874,0.812337,0.8605767,0.67645603,0.9080158,0.9502588,0.8912793,0.8450776,0.9202459,0.6001829,0.55662245,0.5466531
0.47760037,0.46445364,0.621557,0.5855543,0.73999476,0.80348366,0.8551553,0.66765076,0.90102565,0.9436066,0.9030083,0.8605619,0.91087836,0.62593573,0.5768242,0.5621304
0.46922186,0.4655777,0.6141376,0.57075655,0.72372955,0.79419607,0.83724743,0.64883053,0.8803962,0.9298893,0.9051984,0.87027365,0.90105987,0.6471546,0.5948139,0.58234966
0.48578122,0.4855059,0.63347936,0.56215143,0.73451287,0.7960877,0.85092145,0.66032034,0.8981173,0.9460848,0.8904754,0.8412772,0.9172943,0.59414744,0.54736733,0.5363293
0.44425797,0.43037778,0.5883812,0.5823451,0.7086868,0.7873816,0.8238889,0.6346929,0.8667427,0.91060346,0.88079655,0.86508197,0.89082634,0.65484047,0.60523033,0.5874597
0.3242459,0.35923108,0.42411882,0.3816487,0.4908672,0.5392288,0.57155436,0.42020914,0.6315477,0.6963631,0.76708305,0.8031514,0.6416778,0.80881816,0.7800968,0.78382623
0.27479172,0.31901327,0.37304202,0.33982056,0.42375335,0.46927312,0.5041944,0.35994288,0.5692087,0.6239404,0.7000084,0.75535804,0.57723975,0.8247897,0.81744707,0.8112438
0.27623132,0.317257,0.36915934,0.33151928,0.41205454,0.46169856,0.49878877,0.3443144,0.56192005,0.6243935,0.6979744,0.7515629,0.57682383,0.8213221,0.8243586,0.81512976
0.2673494,0.29738253,0.35536593,0.325148,0.3988774,0.4466406,0.48469034,0.33327425,0.54747987,0.6100215,0.67894495,0.7339527,0.5688195,0.7973035,0.8141824,0.82288086
