0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.8989629,0.8059167,0.6042819,0.5392863,0.5001756,0.48825127,0.4525907,0.36683488,0.30854252,0.23110853,0.21315168,0.20723408,0.20156115,0.19097154
0.9457763,0.97533613,0.62412554,0.54460657,0.5090373,0.49103427,0.45070747,0.36429426,0.3070623,0.23758511,0.22499348,0.20931172,0.20749123,0.20190944
0.7274035,0.6745627,0.96522975,0.91265744,0.7978989,0.75453174,0.66849244,0.5811362,0.50019294,0.38382146,0.3471236,0.32304332,0.309064,0.29588968
0.6457682,0.5831417,0.9303485,0.9746063,0.8848407,0.8397946,0.7537409,0.6675148,0.5755675,0.4446205,0.4067956,0.37896475,0.35820267,0.34129277
0.63190144,0.5819232,0.8419419,0.9227604,0.9498127,0.9199378,0.837251,0.756698,0.6584152,0.5163049,0.47366494,0.44799477,0.4248072,0.4055811
0.5930469,0.5415298,0.7858306,0.86358505,0.9046648,0.93555677,0.86876935,0.78920823,0.6973445,0.5576223,0.5101988,0.4686614,0.4398651,0.42002174
0.5458511,0.49300432,0.6871861,0.77766156,0.83377904,0.8797955,0.8814814,0.83132815,0.76744545,0.6423254,0.5869248,0.5448841,0.51484424,0.48829064
0.4490787,0.39966303,0.5911085,0.6784684,0.746906,0.81039935,0.8567091,0.8721667,0.84254456,0.7441288,0.67569494,0.61654824,0.5829336,0.54934114
0.39438933,0.34658015,0.51489836,0.59122074,0.6541508,0.7320047,0.80988675,0.8533204,0.8736215,0.8146923,0.7549268,0.6748696,0.62829643,0.5774769
0.3039494,0.2685441,0.40478498,0.46817875,0.5283896,0.5981469,0.68319,0.7489606,0.80544937,0.8287204,0.78164315,0.6768824,0.61834484,0.56139445
0.2715161,0.2422118,0.36843792,0.4200566,0.48224583,0.54171443,0.61892086,0.69565207,0.76560557,0.81771266,0.8308903,0.74606895,0.6916931,0.6327493
0.24512206,0.21769306,0.33147812,0.3822414,0.45183405,0.50716674,0.57886064,0.66615045,0.7165538,0.753326,0.80117935,0.7949685,0.7655398,0.70934695
0.25438672,0.2264789,0.34050605,0.39290765,0.4734597,0.52181274,0.58787704,0.6714124,0.695528,0.69832873,0.7479174,0.82980525,0.84718454,0.8188748
0.24968964,0.22846162,0.3250796,0.37026444,0.44902682,0.49330884,0.5449173,0.6125084,0.6154721,0.606478,0.6500171,0.73321843,0.7900957,0.8300246
