0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.95044637,0.861032,0.62146294,0.5506382,0.5342672,0.51390684,0.44909656,0.36970526,0.32172203,0.26703307,0.2457911,0.22518188,0.22412866,0.21276076
0.93700945,0.9515565,0.6204478,0.5267659,0.51410955,0.50587183,0.4451861,0.36171833,0.31061718,0.25815147,0.23753877,0.23110016,0.23616134,0.23094751
0.70081156,0.6486203,0.9517924,0.88653964,0.7781518,0.7421373,0.65313923,0.56225127,0.4792337,0.41003427,0.35334146,0.33477867,0.33504227,0.3291823
0.5824896,0.5356215,0.9236163,0.94639,0.85760134,0.8115913,0.7024949,0.6197136,0.51906455,0.44233638,0.37695548,0.35880703,0.36066294,0.3600712
0.5918801,0.5347891,0.81521964,0.89438045,0.94270855,0.89870936,0.7844295,0.7177167,0.6097117,0.51639766,0.4550287,0.433033,0.43319032,0.4293544
0.5761453,0.5218872,0.79109585,0.8703938,0.9242017,0.9130976,0.82009727,0.7548473,0.65055287,0.5557802,0.4849498,0.4668408,0.46807164,0.46352226
0.5606955,0.50678843,0.7321317,0.80723095,0.8524882,0.86706066,0.8634816,0.80143803,0.70707107,0.6047696,0.5371445,0.51849794,0.51456606,0.5047387
0.4657663,0.4196092,0.64246565,0.72760004,0.799506,0.83568835,0.8706826,0.8659507,0.8048202,0.70490915,0.6287175,0.61538446,0.60634685,0.59016794
0.38966173,0.34754133,0.57343405,0.64202845,0.71099186,0.7594953,0.81751704,0.8413391,0.82539195,0.75599635,0.69233084,0.67352897,0.65405434,0.6187389
0.34547308,0.29851103,0.46802115,0.5382865,0.61171997,0.6600559,0.73922235,0.79173243,0.82712007,0.81643677,0.7817461,0.74728864,0.7166883,0.66949534
0.25098655,0.21574186,0.36379,0.41629827,0.4739365,0.5201645,0.6051218,0.67151827,0.74392915,0.8037972,0.8289496,0.77654165,0.7304406,0.66615313
0.22224411,0.19465317,0.3159501,0.3624261,0.4175702,0.4649095,0.55367774,0.62230873,0.68485564,0.7200647,0.7528082,0.8217556,0.808523,0.7373785
0.25267246,0.22200795,0.3540491,0.40625057,0.46971107,0.52297264,0.5969339,0.6602777,0.70436585,0.71174324,0.74923146,0.8954977,0.93241,0.9039648
0.24663411,0.21894573,0.34424955,0.39781842,0.46296957,0.50893533,0.57162213,0.6276059,0.65290165,0.6472198,0.6893145,0.8317942,0.90457594,0.9390483
