0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.97756755,0.98812526,0.9558938,0.8891146,0.84644234,0.78247064,0.75927174,0.7532345,0.7373631,0.70928127,0.6951857,0.6645775,0.6176528,0.5673189,0.518279,0.36379176,0.30741674,0.301097,0.2987607
0.97334236,0.990089,0.9643188,0.8978421,0.8544652,0.7904341,0.7721699,0.7669893,0.7514552,0.72315913,0.7092207,0.67914087,0.6327359,0.5815652,0.53009576,0.37073934,0.3121565,0.30578977,0.30319762
0.9677363,0.9885655,0.9705826,0.9070291,0.8650619,0.80395395,0.78633344,0.78132385,0.7661032,0.7374769,0.72335476,0.6934796,0.647808,0.5939951,0.54102707,0.38090128,0.32147366,0.3139458,0.3111732
0.78675723,0.85737526,0.93674386,0.98788124,0.99073416,0.97425693,0.93041027,0.90681106,0.8841756,0.85397786,0.83290803,0.7986114,0.7494428,0.67084837,0.588692,0.41872194,0.3591069,0.346562,0.3445097
0.7799092,0.85103464,0.9325442,0.98721164,0.9914755,0.9775385,0.93544406,0.91271615,0.89035493,0.861854,0.8410307,0.8085197,0.75747645,0.67820716,0.5950769,0.42485934,0.36379132,0.35086998,0.34856343
0.7656882,0.837143,0.92160684,0.98202395,0.99085814,0.9834834,0.9438924,0.92184365,0.90143734,0.8738358,0.8534825,0.82129884,0.7689011,0.68614423,0.60058093,0.4311268,0.36937732,0.3551884,0.35330796
0.6962072,0.7675049,0.8508225,0.90294003,0.91923064,0.9346968,0.98221695,0.9805655,0.97339106,0.95554847,0.9420368,0.91289884,0.86029273,0.77274656,0.6833057,0.5099393,0.43404204,0.41602874,0.42137915
0.678801,0.7484556,0.83060414,0.8787635,0.89610785,0.91253793,0.9719246,0.97888637,0.9774903,0.96698004,0.9583515,0.93626297,0.88412637,0.798316,0.7052503,0.52930385,0.44987425,0.4320904,0.43727493
0.67268854,0.74180526,0.82330734,0.8694044,0.88675064,0.9038752,0.9653787,0.9745781,0.97790873,0.97087455,0.9640881,0.9439234,0.89484227,0.81180525,0.71900296,0.54379654,0.46194744,0.44349074,0.44949886
0.6752858,0.74518883,0.82780206,0.8738411,0.88966835,0.90337837,0.96480274,0.973144,0.9767902,0.9707129,0.9659881,0.94671476,0.89996195,0.81866574,0.72527283,0.5504466,0.46730244,0.44840577,0.45527497
0.6677582,0.7368078,0.81901795,0.8633376,0.8783665,0.89207995,0.9560205,0.96587455,0.9722108,0.96762985,0.9666865,0.94989616,0.91194665,0.8346395,0.7411391,0.56395453,0.47873154,0.45898607,0.46525583
0.5989163,0.65967804,0.7428494,0.7825764,0.79687744,0.8152676,0.884932,0.9007196,0.91957885,0.92988133,0.94054615,0.9437735,0.9481418,0.8782516,0.7841763,0.62254703,0.5207381,0.49403703,0.50443983
0.5714093,0.6333006,0.7177093,0.7612023,0.7764808,0.7938618,0.862282,0.8739903,0.89332485,0.90222025,0.91237533,0.91439915,0.9546976,0.8970462,0.8089005,0.6532068,0.5498652,0.5237406,0.5331444
0.5384452,0.5883296,0.66008884,0.69385093,0.7034745,0.7223994,0.791791,0.8082852,0.8324888,0.8444463,0.86064184,0.87037617,0.92161274,0.923992,0.8552098,0.7164795,0.6028652,0.57725215,0.5793073
0.49588194,0.5404445,0.60243857,0.61467355,0.6175149,0.6310701,0.704615,0.72315645,0.7488353,0.75829524,0.7759751,0.786925,0.8500488,0.8793688,0.88493484,0.7920734,0.6634412,0.6268436,0.6260922
0.37608021,0.40694174,0.44905883,0.4537449,0.45367545,0.46961436,0.5263017,0.543772,0.5689928,0.58002204,0.59564453,0.6145108,0.690382,0.7395749,0.7966291,0.85669,0.75484705,0.69033,0.6851017
0.31227213,0.33940244,0.37555885,0.37825197,0.37793535,0.3878588,0.4377846,0.45487845,0.47822744,0.4914699,0.5047269,0.5213777,0.58918285,0.63778466,0.7040204,0.781872,0.831734,0.7741674,0.7567748
0.2941919,0.32094553,0.35554007,0.36113822,0.36146528,0.37187925,0.41945258,0.4352995,0.4568857,0.46842036,0.48066953,0.4975112,0.56430167,0.6187451,0.6760322,0.73783,0.82813394,0.81804705,0.79549617
0.29615274,0.3210872,0.3556022,0.3597717,0.35970375,0.3711819,0.42507777,0.44003943,0.4597884,0.46841782,0.47873262,0.49107414,0.5634213,0.6158702,0.6684585,0.73408014,0.81135917,0.8012895,0.83306
