0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.9821032,0.99158996,0.9576115,0.8740632,0.83012426,0.7737198,0.72939354,0.7203089,0.70897716,0.6857854,0.65777713,0.6400551,0.5932958,0.5631042,0.5221508,0.38427916,0.2976013,0.2669764,0.25292668
0.9790477,0.99281293,0.96725917,0.8885537,0.84649956,0.7922587,0.7509427,0.7407807,0.72867787,0.70576537,0.6777606,0.6592497,0.6130761,0.5789398,0.53725916,0.39880833,0.31038666,0.27905935,0.26488334
0.97494173,0.9922983,0.972806,0.8984351,0.8576035,0.804901,0.7654633,0.75548667,0.74286693,0.71958035,0.6920963,0.6721763,0.62552226,0.5882932,0.54544586,0.4047966,0.31570315,0.2846595,0.26968145
0.78272307,0.85535717,0.93330246,0.98832744,0.99143463,0.97878003,0.92365044,0.8964336,0.87233317,0.8405207,0.81599605,0.7851502,0.7341687,0.6597857,0.5774218,0.43136024,0.3332865,0.30426872,0.29436496
0.78195906,0.85573745,0.934016,0.9888559,0.9920927,0.9808942,0.9294067,0.9034673,0.8794669,0.8491703,0.82488424,0.7930528,0.7411354,0.66533875,0.5830039,0.43626532,0.33697468,0.30735734,0.29836616
0.7609868,0.83715254,0.92126435,0.9842005,0.99214995,0.9872429,0.9419441,0.9162866,0.8928573,0.86376697,0.8406418,0.8093443,0.7589365,0.6794213,0.5920937,0.4451698,0.34416756,0.31543463,0.30765674
0.68552613,0.75110996,0.82450926,0.8869244,0.90973485,0.934144,0.97776306,0.9799106,0.9718876,0.95996636,0.9451086,0.9188317,0.860777,0.7778845,0.67664987,0.5176184,0.4027398,0.37665316,0.37726066
0.6674738,0.7326795,0.8051444,0.8679126,0.8925889,0.9196214,0.97375566,0.9819029,0.979489,0.9729227,0.96194786,0.9389093,0.8816423,0.79805964,0.6955484,0.5344171,0.41900846,0.39371118,0.39324662
0.6547675,0.7209161,0.7915041,0.8570853,0.882911,0.91179097,0.97090197,0.9812264,0.98144126,0.97628367,0.9670247,0.9454357,0.88901883,0.8069712,0.70296156,0.540511,0.4210854,0.39647123,0.3956793
0.6465993,0.71433103,0.78732604,0.85575885,0.88173044,0.9101623,0.9681314,0.97855896,0.9805421,0.9755447,0.967672,0.94799834,0.89673513,0.81221074,0.7087935,0.5471939,0.42662054,0.4016852,0.40227923
0.6413961,0.70937407,0.7808548,0.8467502,0.87210983,0.9011273,0.95954764,0.9716094,0.97529966,0.97213167,0.96602815,0.94810027,0.9083194,0.8254592,0.72109354,0.5562475,0.43486667,0.40900582,0.4085197
0.5831059,0.6458283,0.7123775,0.7747296,0.8023995,0.83769244,0.90344644,0.9215741,0.9318753,0.94028366,0.94451785,0.93958193,0.9474122,0.8644193,0.7572663,0.596788,0.47271645,0.44820586,0.45175853
0.57902944,0.6390733,0.69753206,0.74752843,0.7706214,0.80277604,0.87032795,0.8927193,0.90404224,0.91458046,0.92140675,0.9187353,0.9525406,0.8878674,0.7892478,0.6253873,0.49914312,0.4706689,0.4713751
0.547692,0.5946131,0.6389788,0.67642623,0.69560635,0.7237065,0.7962108,0.8255155,0.844458,0.8595004,0.8729804,0.8765943,0.914233,0.91942495,0.84148717,0.6904753,0.5621104,0.52688754,0.5252037
0.5388792,0.57334644,0.60462457,0.61865085,0.6296693,0.6456347,0.7121667,0.74557155,0.7643667,0.7814864,0.79419154,0.7992321,0.8459171,0.879776,0.87182456,0.7476609,0.6179494,0.5737276,0.56927633
0.459932,0.47984642,0.49729106,0.5026975,0.5101119,0.5232941,0.5816916,0.6138306,0.6369933,0.6558488,0.670578,0.68239164,0.7296113,0.78754425,0.81845385,0.81476766,0.6958981,0.63691044,0.64219487
0.37091005,0.38477612,0.39987767,0.402,0.4060675,0.41594723,0.46534115,0.4954769,0.5145083,0.52858686,0.5435103,0.55486315,0.6038614,0.6705307,0.7113116,0.7653219,0.7724895,0.71288717,0.72271955
0.33348137,0.34660336,0.36278942,0.36448517,0.36755538,0.37824854,0.4259826,0.45430064,0.4734455,0.4905255,0.5061757,0.5183209,0.5667045,0.629893,0.6669604,0.7220781,0.7695604,0.75300467,0.75011975
0.316156,0.32766485,0.34580702,0.35160854,0.3570797,0.36904672,0.42352873,0.45198902,0.47206965,0.48852843,0.5047397,0.5129337,0.5665448,0.6177912,0.6487389,0.70906764,0.7531299,0.7313115,0.7755768
