0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.9607493,0.85612446,0.6330975,0.5903167,0.5480647,0.53079516,0.4861876,0.37489977,0.31826186,0.25154972,0.20757872,0.1943546,0.18326019,0.17598946
0.88673913,0.8970904,0.59666646,0.53327084,0.50659454,0.50099957,0.44938937,0.366841,0.32590765,0.2525222,0.21275663,0.20452262,0.18944943,0.18062393
0.74948317,0.67802685,0.9489104,0.91633254,0.8057865,0.7651515,0.68340176,0.5655741,0.47934532,0.3804559,0.32083377,0.3173165,0.30403265,0.292371
0.6088146,0.5615296,0.8847817,0.9222125,0.8662043,0.8285811,0.73249394,0.63366425,0.53454995,0.42027012,0.36073366,0.3611988,0.34941348,0.34480137
0.6000808,0.57212913,0.74808204,0.8450839,0.9144397,0.85761976,0.7897281,0.71595067,0.615314,0.4978586,0.4398207,0.43092573,0.41935825,0.41590112
0.5887025,0.5515508,0.7129181,0.80829316,0.8944202,0.8821919,0.82833403,0.7647048,0.6669377,0.54125667,0.49037257,0.4844359,0.47213116,0.46867478
0.5269554,0.5032391,0.66812813,0.75913864,0.85042095,0.86602813,0.81829494,0.77033776,0.6741328,0.54391944,0.4976694,0.49352518,0.48124787,0.4771783
0.49799553,0.46754056,0.6181629,0.71104854,0.8031038,0.8246376,0.8056721,0.76871645,0.68746406,0.56754524,0.51777554,0.5099788,0.49315494,0.48793948
0.43933824,0.41670787,0.5552025,0.653093,0.76615286,0.79689187,0.80508786,0.8177183,0.76852846,0.6600523,0.6073244,0.6081028,0.58743495,0.58351314
0.37792695,0.36366126,0.5043862,0.59247595,0.698039,0.7457352,0.7806392,0.8218138,0.79726547,0.7139007,0.66568,0.65285355,0.6269509,0.60975647
0.340154,0.3262498,0.44670105,0.5278023,0.62754095,0.67876977,0.73801166,0.7973899,0.806155,0.76123583,0.71592313,0.68262523,0.6523662,0.6273664
0.31045842,0.29383573,0.41542897,0.48482227,0.5723907,0.62840116,0.6933998,0.75985014,0.7903946,0.7718502,0.73753387,0.6978075,0.6634476,0.6348244
0.27461025,0.25199786,0.36433557,0.4281347,0.517789,0.5725735,0.6432588,0.7131095,0.7505423,0.7521686,0.74847215,0.7255133,0.69685876,0.66516477
0.23732592,0.21432477,0.3167032,0.37682322,0.4662697,0.5152135,0.586559,0.6579211,0.71117496,0.73133177,0.76187336,0.73981285,0.71202016,0.67220795
0.2184072,0.202212,0.31170732,0.37345257,0.46473143,0.5159178,0.5912741,0.6692274,0.71828026,0.7352579,0.7745796,0.8214157,0.80261964,0.7541256
0.23184852,0.22223562,0.33040023,0.3884634,0.48038262,0.53362787,0.60410243,0.6775262,0.71726656,0.7213449,0.75765556,0.86571586,0.87792,0.8570475
0.22468881,0.22057837,0.32384548,0.37864873,0.47240975,0.5243591,0.5777496,0.6382247,0.6605184,0.64997214,0.6848416,0.7977434,0.8396866,0.87763923
