0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.98862606,0.94283366,0.6598815,0.56872964,0.5438794,0.53639203,0.5265108,0.44142684,0.35670614,0.281432,0.24457382,0.24955127,0.23318113,0.2178655
0.95045996,0.99904275,0.64001936,0.525188,0.5003859,0.49476802,0.48700705,0.4025229,0.32125846,0.25491697,0.2169002,0.21763816,0.20153832,0.18852466
0.67320937,0.63963944,0.98222154,0.91481566,0.79189366,0.7623215,0.7033193,0.5981402,0.49102077,0.37412497,0.33633104,0.33627716,0.33525804,0.3337991
0.629365,0.57542247,0.92497927,0.97478926,0.9028605,0.86084825,0.79141915,0.6806041,0.5554688,0.42246562,0.38374087,0.38392246,0.3805943,0.38249448
0.5764966,0.5196212,0.8096976,0.9167929,0.97498524,0.9458307,0.8860537,0.7926128,0.6649822,0.5228217,0.47296685,0.46844122,0.4537735,0.44961375
0.55945784,0.5092772,0.7848315,0.87693495,0.9443071,0.9650617,0.91731155,0.8350751,0.71370447,0.5658202,0.5042849,0.4862098,0.46255976,0.45110065
0.5347331,0.4863745,0.7124045,0.8079822,0.8879405,0.93045276,0.9698804,0.90543234,0.79723537,0.65132004,0.58751756,0.5647921,0.5386957,0.5189539
0.40664646,0.3635171,0.5620323,0.6520428,0.749215,0.811229,0.87112856,0.9273004,0.90746456,0.810144,0.73376006,0.6797788,0.6348206,0.5895676
0.3199783,0.2799047,0.4438896,0.52558994,0.6211735,0.68977976,0.7510391,0.85126585,0.90769094,0.89175266,0.84032404,0.7426047,0.68048453,0.62170875
0.26291263,0.23058344,0.3765003,0.44538087,0.5242242,0.56925404,0.6408725,0.74659467,0.82857084,0.8815287,0.90660214,0.80096084,0.7432744,0.6744671
0.24141762,0.20745544,0.34395275,0.40992042,0.4773195,0.51210225,0.58729494,0.69525903,0.7849377,0.86429197,0.9453147,0.8638664,0.81199086,0.7361565
0.24268037,0.20834461,0.34416294,0.40639836,0.47002435,0.49191496,0.5677171,0.6439506,0.69282466,0.7320827,0.82031065,0.94092995,0.9370946,0.86826247
0.23287646,0.19620955,0.3394587,0.40136275,0.45981002,0.47599566,0.5482813,0.6178626,0.65853393,0.69493896,0.7916347,0.93928415,0.98303485,0.9448435
0.22071154,0.18388811,0.3416246,0.40630797,0.45807344,0.4656114,0.527837,0.58498734,0.6047035,0.62622094,0.7198937,0.8644736,0.94590956,0.98267895
