0,1,2,3,4,5,6
0.8757078,0.6800473,0.6422319,0.56569237,0.49825564,0.35715887,0.3310265
0.8054508,0.9037152,0.80734575,0.688235,0.5612583,0.36264393,0.3206027
0.77119684,0.8805608,0.89184827,0.75888664,0.637895,0.40293583,0.3624724
0.7462257,0.78254133,0.8838191,0.8782344,0.7552374,0.47854972,0.4384973
0.65683377,0.70429903,0.80457324,0.85881954,0.85598576,0.62792534,0.5876821
0.44818592,0.45412305,0.53661996,0.59744847,0.7351344,0.7669611,0.7574065
0.39055818,0.39016858,0.47197673,0.5275224,0.66278607,0.7387911,0.78455895
