0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.952876,0.67399853,0.79800755,0.1636897,0.46126637,0.4161713,0.5383276,0.39362806,0.3922395,0.44393456,0.38984472,0.35150322,0.3842471,0.27096036,0.26345563,0.23557788
0.6109488,0.84453315,0.7785407,0.28984597,0.4965739,0.46874365,0.46210292,0.4391343,0.3757974,0.42435828,0.42726135,0.40414613,0.3755154,0.31641522,0.29493323,0.25239748
0.81313175,0.81666714,0.9529682,0.4243553,0.706027,0.66942495,0.72327507,0.63657176,0.5613848,0.6027189,0.54812264,0.50329137,0.51685417,0.37109876,0.34813482,0.30221942
0.23599844,0.53014714,0.6122727,0.85309404,0.8523052,0.8162491,0.724607,0.8469028,0.6533637,0.65641266,0.631741,0.56418633,0.56239915,0.41525644,0.37631148,0.31300074
0.5011425,0.6771669,0.8455603,0.8159226,0.9414821,0.90605325,0.86628956,0.9114693,0.72708,0.7358907,0.67328775,0.61449474,0.64813256,0.42676276,0.38957366,0.33166346
0.33891279,0.5958091,0.7408539,0.8772587,0.9461442,0.94835967,0.8621623,0.92611235,0.75567853,0.7401298,0.70049256,0.628766,0.6784861,0.43712932,0.41041735,0.35655054
0.47532895,0.57949245,0.791302,0.7552179,0.91214,0.93965244,0.96052253,0.86337346,0.83254063,0.84214926,0.7698078,0.7020975,0.7890693,0.5096195,0.47511244,0.427618
0.41779548,0.61707693,0.80507773,0.7787573,0.89251167,0.8558599,0.819267,0.8813245,0.66282237,0.66074103,0.5937076,0.54708314,0.5823803,0.3612454,0.32699946,0.27507052
0.3389876,0.44353524,0.590979,0.6307061,0.72706836,0.8035958,0.82551897,0.67418504,0.87697846,0.8581118,0.7947261,0.77337325,0.8367873,0.59952855,0.5637029,0.5200951
0.44416702,0.51201767,0.68507165,0.6077291,0.75279784,0.8219345,0.88037765,0.6883163,0.8699798,0.92185235,0.8754043,0.83299816,0.8800983,0.6233093,0.57825047,0.5387216
0.42740816,0.47850212,0.59757745,0.52086455,0.6333574,0.7075994,0.7762076,0.5705946,0.8178642,0.89357024,0.90502274,0.87784964,0.8327345,0.69159347,0.64242804,0.5927511
0.39274278,0.47116858,0.57860464,0.5295667,0.6364386,0.6986013,0.7468976,0.5855957,0.79232436,0.85003734,0.8787509,0.90075123,0.79670227,0.77294844,0.72580075,0.67553425
0.3838151,0.46133485,0.64489484,0.6149525,0.7387104,0.8168797,0.862076,0.6985138,0.8333353,0.86461115,0.7968452,0.75482124,0.87998164,0.54911524,0.50413805,0.48220718
0.28165448,0.36980143,0.4209607,0.34743178,0.4259078,0.4858988,0.523599,0.37399662,0.6044642,0.653314,0.7276666,0.8071558,0.605645,0.859991,0.82734126,0.77268314
0.28894395,0.35120785,0.4109576,0.33655083,0.41658893,0.4712559,0.51117355,0.36496395,0.57088876,0.6065153,0.6792041,0.7484314,0.5635172,0.86716783,0.8988228,0.8691599
0.26409134,0.29221815,0.35590297,0.2814655,0.35099387,0.41056445,0.45516318,0.30458972,0.51189774,0.5456109,0.6112335,0.6793985,0.5375581,0.79443496,0.8555808,0.91900194
