0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.9643095,0.6345981,0.8001338,0.2171237,0.54396623,0.43272275,0.5461377,0.4981033,0.39616215,0.47001848,0.40283605,0.37980378,0.42739815,0.2869938,0.26399913,0.23735584
0.62868154,0.8540994,0.81945604,0.36889285,0.62630016,0.5636209,0.5575567,0.5659709,0.4441617,0.4913848,0.48624018,0.45211852,0.4403092,0.36784232,0.31541753,0.274833
0.82238054,0.8060863,0.9377296,0.41189528,0.7358935,0.6748421,0.7426395,0.67144454,0.5326161,0.6142373,0.5523086,0.50410116,0.55142504,0.3896104,0.3620929,0.31940302
0.2832635,0.54905385,0.5886872,0.8221016,0.7988393,0.7782859,0.67446995,0.7863136,0.59684116,0.5921116,0.51960623,0.48531976,0.53790665,0.392915,0.35678905,0.3006232
0.5662574,0.73038626,0.85053086,0.7589106,0.9155069,0.8932613,0.85742205,0.8769281,0.6816101,0.71195066,0.62912494,0.5781012,0.64967436,0.4361291,0.4018919,0.35183513
0.3996801,0.67444646,0.75989544,0.80328625,0.9208702,0.9354794,0.8563059,0.882584,0.7498806,0.7412895,0.6859946,0.62761134,0.6896984,0.44311643,0.39776832,0.360474
0.5318499,0.64556193,0.8114819,0.65180814,0.8824693,0.90859383,0.94282997,0.8091355,0.7888269,0.83769566,0.7572805,0.6918311,0.80085933,0.5026485,0.46548524,0.4253063
0.48782516,0.6721162,0.8086884,0.70151335,0.8498823,0.8391375,0.80416024,0.8337716,0.61094815,0.6373382,0.5558159,0.50543916,0.5857367,0.37256512,0.34017235,0.2882368
0.3091195,0.4727976,0.5821264,0.53447944,0.69332266,0.77698064,0.8110124,0.6189228,0.87084323,0.8193771,0.77175224,0.7376549,0.80084795,0.5425428,0.49979445,0.47345737
0.43620756,0.5551802,0.6770803,0.50962394,0.7207866,0.79219645,0.858325,0.6455606,0.83026505,0.92271405,0.87150925,0.82782984,0.8853325,0.6101986,0.55635726,0.5278046
0.43679896,0.532278,0.62562627,0.45145914,0.63855255,0.70161957,0.7828833,0.5612395,0.81035304,0.9065486,0.91390705,0.8738258,0.842083,0.6935907,0.6342064,0.591362
0.3984357,0.51658636,0.58797365,0.421457,0.613147,0.66117835,0.7328397,0.5473452,0.74871814,0.85348696,0.8810912,0.89518815,0.7918441,0.7505681,0.7046212,0.66516715
0.37182888,0.47898105,0.61935693,0.48080996,0.6880362,0.76341826,0.8283018,0.6363014,0.7826922,0.86147785,0.7963999,0.74971265,0.8596459,0.5421794,0.49240685,0.47414732
0.26046142,0.3868669,0.40521508,0.29684895,0.4312962,0.47714663,0.52782124,0.36674628,0.57196784,0.6504387,0.72597027,0.80224484,0.5860393,0.86116517,0.8300948,0.7856998
0.2713877,0.3773406,0.39955395,0.27657354,0.41338727,0.45241332,0.5134796,0.35705498,0.5266773,0.60672563,0.6775349,0.7435393,0.54377043,0.8412079,0.88645697,0.86936235
0.24390937,0.3168681,0.3473855,0.21713395,0.353763,0.39229915,0.45746705,0.30758923,0.46637383,0.5485555,0.61079854,0.6758194,0.50906086,0.7622594,0.84114254,0.9028938
