0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.920898,0.7029417,0.8296019,0.19551429,0.52347195,0.40357256,0.49067634,0.47426626,0.3713684,0.41167104,0.34640998,0.32064986,0.3498632,0.23616579,0.21899375,0.19195652
0.66669506,0.8274377,0.8085087,0.26605245,0.5466708,0.4442467,0.45611197,0.48886514,0.33228874,0.37985596,0.3341934,0.2976617,0.32140687,0.24960442,0.22901373,0.19785549
0.7887676,0.82186216,0.9274722,0.37495112,0.6944721,0.61165756,0.64850116,0.6289843,0.46500698,0.5231067,0.46769014,0.41449293,0.44746384,0.31393528,0.2936167,0.26217407
0.3505223,0.55933887,0.6590966,0.84914464,0.8727462,0.83223885,0.7744186,0.85006386,0.6291067,0.6252658,0.5613318,0.5064865,0.5772334,0.37666082,0.3401073,0.29381374
0.53546596,0.6964667,0.83059764,0.7810077,0.9167263,0.88160324,0.8446184,0.88217723,0.63017195,0.6581006,0.5838774,0.5228685,0.6082479,0.37578964,0.34210086,0.30468035
0.34400615,0.54043263,0.6665886,0.87091005,0.91009337,0.9223853,0.85481685,0.88178176,0.7168487,0.7011079,0.6476308,0.5801368,0.66764313,0.40734425,0.37340814,0.34169704
0.46071655,0.58311576,0.73735034,0.7619493,0.90170306,0.9417195,0.94722277,0.8502867,0.7964056,0.805434,0.73373085,0.6679509,0.775655,0.4777948,0.4392898,0.41552752
0.431213,0.64220154,0.77437913,0.73264617,0.86121947,0.8423916,0.7985299,0.8488233,0.5659376,0.5906195,0.51922023,0.46577016,0.5532468,0.32685572,0.29569495,0.2722079
0.33019745,0.45774785,0.55153626,0.5326917,0.6695108,0.7545954,0.7786549,0.6022174,0.8243702,0.79094535,0.77378434,0.710581,0.755881,0.53141737,0.51179254,0.50467646
0.4314195,0.5157463,0.63941526,0.6220209,0.7632529,0.8404424,0.89220214,0.6904616,0.8701109,0.8998735,0.8456649,0.79201233,0.8609267,0.5765029,0.5474363,0.53513944
0.3836037,0.48211038,0.5580724,0.5146723,0.6488718,0.741029,0.8061309,0.56829536,0.85325485,0.8900286,0.8988353,0.8438624,0.8364065,0.6657702,0.63320494,0.60220826
0.36248738,0.4502323,0.5085193,0.4565172,0.5948323,0.66444796,0.72895366,0.52601177,0.7975471,0.856157,0.874268,0.8846108,0.79197127,0.7444121,0.7146139,0.6877052
0.4003195,0.4719161,0.6153689,0.5898776,0.7435329,0.8277383,0.87132406,0.6994642,0.8216368,0.8643041,0.7861797,0.74064904,0.86023414,0.5232447,0.49666807,0.5022089
0.26071966,0.33930796,0.36704355,0.33674154,0.44105524,0.5041524,0.5580345,0.37784874,0.64948773,0.6983914,0.7652476,0.81732124,0.63086677,0.82303303,0.80633754,0.77505624
0.26703867,0.31983247,0.3435714,0.30310702,0.4017636,0.4614757,0.5087131,0.34330395,0.59216374,0.6376459,0.7072017,0.7571157,0.5867517,0.8182637,0.8421223,0.8168105
0.23833796,0.28668144,0.3106953,0.27316248,0.37497908,0.43767175,0.48163947,0.3229385,0.5704813,0.6171231,0.6783184,0.7264167,0.5818006,0.7651261,0.81474334,0.85793394
