0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.9767631,0.6523891,0.8497967,0.21362083,0.56175697,0.4810052,0.6540547,0.49390557,0.5401405,0.543743,0.4532249,0.42337537,0.50912434,0.309222,0.2901126,0.2622812
0.5479514,0.85758567,0.74970883,0.33276623,0.5538526,0.51035494,0.5234459,0.49324575,0.42063582,0.45864004,0.4295416,0.41370094,0.42101836,0.33867612,0.28814146,0.2556688
0.85678595,0.80500954,0.9591179,0.41784286,0.7339062,0.67907786,0.78627557,0.6612929,0.6381629,0.6686301,0.58878404,0.53873,0.62653327,0.4061197,0.3664296,0.31993642
0.2273488,0.48208553,0.53051364,0.8659283,0.8154963,0.7961087,0.66528004,0.8151381,0.56880414,0.5995467,0.5690794,0.49571055,0.5492312,0.39326856,0.33233836,0.28068238
0.55521566,0.6714393,0.8093009,0.81497544,0.9290127,0.91694146,0.8786372,0.8936406,0.7267299,0.7477785,0.6767666,0.5983086,0.704549,0.44926935,0.39816225,0.34378907
0.40137434,0.6011201,0.69871545,0.8663209,0.9276875,0.9383849,0.83446234,0.902224,0.72986376,0.71437055,0.66235673,0.59492767,0.68766004,0.45608604,0.41098446,0.3568767
0.55874014,0.6156348,0.7802164,0.7076053,0.89869016,0.92264247,0.947941,0.83390397,0.8361179,0.84602517,0.76712406,0.67837375,0.81679827,0.5014902,0.45712823,0.40910193
0.48375306,0.5949,0.7632028,0.7813364,0.8763367,0.8678313,0.84072363,0.8647199,0.6656161,0.67951095,0.6157535,0.5358225,0.64305204,0.39056846,0.34177187,0.29762566
0.42949662,0.4793195,0.5981372,0.5605078,0.7196757,0.7614951,0.8019178,0.65520954,0.8275071,0.81243837,0.77668524,0.7382332,0.79797876,0.5519229,0.52240986,0.48437482
0.4902499,0.53552413,0.66769814,0.5852621,0.7616902,0.8272877,0.882949,0.68031144,0.86983144,0.9127763,0.87337935,0.80686706,0.87662065,0.5989372,0.55803955,0.5166475
0.47388148,0.51678884,0.6355604,0.5602949,0.7030662,0.75356305,0.82282233,0.6276906,0.8442139,0.9101121,0.9159411,0.8569703,0.85758924,0.67424744,0.6223198,0.5736147
0.42125282,0.48831344,0.5874665,0.5353906,0.66811734,0.6996425,0.7572662,0.6141912,0.8070543,0.86133707,0.888568,0.89639115,0.8064672,0.7317017,0.6931358,0.649865
0.41532844,0.46596637,0.61667776,0.5998796,0.7507234,0.8249438,0.8636146,0.7009871,0.830579,0.85566574,0.8040637,0.7329352,0.8571453,0.5266019,0.48962915,0.46116674
0.29683965,0.39230692,0.43638885,0.37744355,0.47541454,0.51823634,0.5502723,0.42670333,0.63089854,0.6857503,0.746493,0.8170083,0.6423719,0.8418076,0.8308509,0.79279095
0.2907654,0.34510204,0.4032666,0.3311707,0.42751634,0.4681973,0.5072633,0.38623402,0.5833785,0.61480755,0.66812253,0.7354323,0.5901992,0.82276565,0.87399924,0.85595095
0.26500702,0.2926933,0.35677284,0.27837187,0.3654607,0.40447304,0.45143414,0.33024082,0.5389086,0.5601366,0.60991335,0.6761535,0.5562447,0.75709784,0.839248,0.88876253
