0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.95685947,0.8043297,0.8777872,0.1825493,0.5866507,0.47521234,0.5252203,0.5183251,0.40714714,0.41890842,0.408183,0.4141449,0.3469039,0.31102693,0.2984627,0.27749926
0.773122,0.79022545,0.85498816,0.24252726,0.6251025,0.54467475,0.57219183,0.57234037,0.42654917,0.46034193,0.45610902,0.44799805,0.39840513,0.36973366,0.3517198,0.32649404
0.89880675,0.8501352,0.92252,0.26824847,0.67505896,0.5754229,0.5969551,0.6048997,0.46928734,0.47177398,0.46982363,0.45959824,0.38756177,0.3298949,0.31336936,0.28513595
0.2942038,0.4176545,0.503817,0.83707666,0.7468811,0.7053145,0.65591806,0.772808,0.56265044,0.5086962,0.4598486,0.41893446,0.49644157,0.29790524,0.2779251,0.23369966
0.6729851,0.7155055,0.85363275,0.7311518,0.89933217,0.8287813,0.79795533,0.88652295,0.65868205,0.6120541,0.56873673,0.5415045,0.56788677,0.36686304,0.34631717,0.30985114
0.5538985,0.634728,0.7873232,0.7670901,0.9308657,0.8959778,0.8464976,0.91719776,0.7192039,0.6747413,0.608944,0.59663916,0.64501894,0.41281962,0.3881768,0.3565155
0.63011163,0.66778445,0.83302826,0.72459805,0.9500646,0.92767966,0.91927946,0.9103958,0.7554728,0.75162476,0.66506666,0.6465838,0.72024524,0.45413792,0.4274376,0.39384428
0.6902111,0.5603618,0.70723915,0.52613145,0.6817772,0.64260757,0.6711325,0.6498981,0.53882915,0.5129907,0.44220173,0.42293784,0.49666837,0.2953883,0.29256386,0.26973704
0.36338085,0.42427427,0.54530346,0.4856925,0.6895029,0.7628514,0.7690823,0.6052516,0.8270014,0.76733416,0.70712674,0.66138345,0.72206825,0.47699353,0.43230835,0.38590205
0.4746561,0.53395957,0.68232214,0.6198499,0.82056814,0.87190497,0.9031299,0.7545078,0.8493962,0.8820084,0.805279,0.76214314,0.8465461,0.5351282,0.48809546,0.45541883
0.42455703,0.49408722,0.63146746,0.63779503,0.76436186,0.81922454,0.8685867,0.70741785,0.8606749,0.8869025,0.8415391,0.80243325,0.8630745,0.57462895,0.53877187,0.5091837
0.41056862,0.46713,0.5828412,0.5539116,0.6905453,0.736467,0.7836427,0.64705,0.8085245,0.85246223,0.8147504,0.8427412,0.8318975,0.6382128,0.6021401,0.573733
0.4261597,0.47962105,0.638946,0.55834645,0.78200966,0.83044755,0.85259205,0.74471015,0.7526843,0.79530835,0.7301939,0.69004494,0.774554,0.49102932,0.44673786,0.42920446
0.3332416,0.38668397,0.4267611,0.3438709,0.45806187,0.4853896,0.5462386,0.40140092,0.5763112,0.64334697,0.68072134,0.7768558,0.5915895,0.7513548,0.7295359,0.7129765
0.33119383,0.37689027,0.42374435,0.32389262,0.45350584,0.4910953,0.53879154,0.40630162,0.5604398,0.60557175,0.623164,0.72785753,0.56487256,0.76811486,0.7819225,0.77746475
0.2966661,0.3261425,0.37811157,0.28298503,0.40305352,0.44856146,0.5030066,0.36036208,0.5145047,0.5679231,0.5722937,0.68469894,0.54795593,0.7208497,0.76718247,0.8216648
