0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.98636085,0.9775095,0.699372,0.64512014,0.6188133,0.5976048,0.5664386,0.44836658,0.37859,0.28278583,0.23595901,0.26280397,0.26279157,0.25694805
0.98168886,0.9836554,0.6880027,0.63387257,0.6054345,0.58577746,0.55331945,0.4339153,0.36389965,0.2688447,0.22183529,0.24937715,0.24894623,0.24454732
0.7039589,0.6597565,0.9784918,0.95628476,0.84473956,0.79665333,0.7299914,0.60864335,0.525022,0.40214533,0.3505156,0.35726038,0.3495114,0.3365372
0.69515884,0.6535779,0.9683742,0.96997726,0.87459373,0.8278093,0.7555205,0.6349048,0.54555684,0.41764405,0.3636261,0.37089977,0.36461863,0.3540835
0.63672775,0.6059064,0.816129,0.9199734,0.97201604,0.9388998,0.85909086,0.76822525,0.66858476,0.5303173,0.46277297,0.4603325,0.45612606,0.44649512
0.62469816,0.59304124,0.8053473,0.91264373,0.9633532,0.9499315,0.88059276,0.78841555,0.6842414,0.5452598,0.47530198,0.47263885,0.4656908,0.4555731
0.61574954,0.57094514,0.73111075,0.82938975,0.8745634,0.90814835,0.9430614,0.856471,0.7696709,0.63641495,0.56190366,0.5451237,0.5322943,0.51002866
0.45776194,0.42864054,0.5810452,0.6871069,0.75506586,0.7957113,0.8665557,0.9109782,0.8792898,0.7749452,0.69732994,0.64541113,0.6173104,0.58402294
0.43544424,0.40732694,0.56757987,0.6623084,0.72705,0.76910585,0.843835,0.8966197,0.8919751,0.81266975,0.74526584,0.6763851,0.643866,0.6093974
0.28966892,0.27192774,0.3989884,0.47146615,0.53952456,0.57568485,0.6640496,0.75436276,0.8239616,0.8702817,0.8362547,0.7063311,0.6619861,0.6120199
0.23420075,0.2206416,0.3369041,0.3970899,0.46450558,0.49993336,0.5924863,0.68367046,0.7661449,0.846696,0.8803282,0.7443356,0.70131004,0.6436319
0.2937232,0.2810052,0.39196292,0.45641053,0.53248185,0.56500065,0.63227046,0.70584124,0.742261,0.75816005,0.7940066,0.85963464,0.8670279,0.8423895
0.2853452,0.275666,0.3752574,0.43475685,0.51259893,0.5405719,0.6076521,0.6800707,0.7155404,0.73068684,0.7745181,0.87834173,0.8999131,0.8718354
0.27829802,0.271009,0.36353076,0.42196277,0.4976479,0.5231365,0.5854753,0.65531546,0.68773705,0.70219684,0.75113845,0.8513381,0.8886949,0.87996805
