0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.98334426,0.92937547,0.6717316,0.5890002,0.5263896,0.49688795,0.4750215,0.36568308,0.3217916,0.2935965,0.2770717,0.26219618,0.26192826,0.24570404
0.9445966,0.91912276,0.6424512,0.55818766,0.50122094,0.46892497,0.44381636,0.33844447,0.2926856,0.2647308,0.25251797,0.24369669,0.24455994,0.22794919
0.745209,0.7172112,0.9646238,0.9027511,0.799442,0.7583784,0.70407027,0.58794016,0.4959804,0.42620713,0.39087814,0.39013165,0.39609438,0.3942241
0.6309682,0.59185207,0.9219417,0.9487668,0.86095554,0.8196189,0.7544389,0.64317405,0.5381804,0.45231408,0.4188261,0.41692448,0.42117205,0.41609362
0.60674906,0.56755644,0.84804696,0.9174718,0.9336705,0.89652437,0.83473366,0.728025,0.62033665,0.5204838,0.4762518,0.47539008,0.4767217,0.47041923
0.58202744,0.54712695,0.78768295,0.8751718,0.9260475,0.91471285,0.8686753,0.76537216,0.6576679,0.55250657,0.5010084,0.5026158,0.5035592,0.49640197
0.5754039,0.5409131,0.7608161,0.8494631,0.89907295,0.90599513,0.8702528,0.77651817,0.6702004,0.5626034,0.5126883,0.51510626,0.5148391,0.5064717
0.54404396,0.5100587,0.714053,0.81551325,0.87025446,0.8840092,0.87270594,0.7950881,0.6843189,0.5845793,0.5429008,0.53193605,0.5270032,0.515609
0.4416955,0.41881484,0.6402522,0.75646293,0.8309494,0.8566178,0.8790423,0.8664144,0.7784601,0.6748543,0.6192643,0.6209321,0.60765207,0.5899378
0.41634405,0.3878628,0.5711447,0.6772868,0.7363583,0.77484053,0.8309841,0.86189365,0.8308309,0.7582954,0.70414686,0.6873548,0.6585746,0.6166786
0.35440218,0.32958487,0.4735334,0.560853,0.6166084,0.6667325,0.75477284,0.8224552,0.84563214,0.8244657,0.7729799,0.72688705,0.6824603,0.6236003
0.29578647,0.273533,0.40232775,0.48028925,0.53797674,0.57477707,0.6757426,0.75378853,0.8109782,0.8373945,0.8056384,0.7393265,0.69233495,0.62644523
0.24640457,0.22998233,0.34929138,0.40603992,0.446291,0.48571306,0.58326447,0.6737105,0.7502295,0.8193406,0.8445859,0.74259555,0.6947929,0.6249117
0.2366152,0.2219945,0.33265927,0.39476103,0.4348059,0.47100145,0.5630458,0.63671565,0.6939211,0.754729,0.83408964,0.7845952,0.7474955,0.66262394
0.25204936,0.24145392,0.36043647,0.4197111,0.45694,0.5011737,0.5902486,0.64498264,0.69060814,0.7083703,0.7734377,0.8937869,0.8921731,0.8014612
0.27218914,0.2633311,0.39724207,0.4582742,0.49731997,0.53773105,0.62103117,0.67398727,0.7128211,0.72066396,0.77657086,0.92317665,0.96500945,0.923991
0.25750262,0.24680883,0.3918995,0.44639757,0.48207346,0.51892895,0.5932029,0.63215554,0.65663177,0.65297127,0.70204383,0.85056657,0.92983943,0.96867406
