0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.9388902,0.8593853,0.54534507,0.50007033,0.5032641,0.4722032,0.42434895,0.3577259,0.31494832,0.28979918,0.27105287,0.23542884,0.23920038,0.24424429
0.9566131,0.9985995,0.5784236,0.52531695,0.5186545,0.49514765,0.43802124,0.3673012,0.3147203,0.28431243,0.25888598,0.22257563,0.22718449,0.23400857
0.6050165,0.58289105,0.98630965,0.93381906,0.82988346,0.76631016,0.6640673,0.5470064,0.46670425,0.39727348,0.355235,0.3423966,0.32955113,0.3177541
0.55123496,0.5281849,0.9312148,0.9928678,0.92373914,0.8636067,0.77373743,0.6634711,0.5628365,0.4673795,0.4137744,0.4002809,0.38513055,0.37406704
0.55147874,0.5299422,0.83032364,0.92659026,0.9794141,0.94641596,0.8504836,0.7613216,0.65040576,0.546724,0.484357,0.46245295,0.44203863,0.42820168
0.52052635,0.5000555,0.77620417,0.87743586,0.94639397,0.97657686,0.90117425,0.81766874,0.7061184,0.59948057,0.5312276,0.50550944,0.48139524,0.4629404
0.4959466,0.46363533,0.6998235,0.80860865,0.8742262,0.92294604,0.9459729,0.88111097,0.7767725,0.663476,0.5792858,0.56751907,0.54031414,0.5171483
0.41018057,0.38240936,0.56201464,0.68212485,0.7805524,0.83920187,0.9154851,0.951607,0.8832247,0.7843769,0.69371086,0.6738605,0.63851404,0.606945
0.36186993,0.33108598,0.5015948,0.5984765,0.6891066,0.7460404,0.824793,0.8937652,0.9034891,0.87004733,0.7806247,0.7217611,0.67496425,0.62899166
0.3199012,0.2905081,0.4222168,0.5045971,0.58638763,0.6369017,0.7254091,0.8184819,0.8868348,0.9232348,0.84247494,0.75382245,0.7020847,0.65152127
0.28074288,0.24690086,0.3258431,0.3837715,0.45500052,0.5029497,0.58659476,0.6664808,0.7297791,0.8044341,0.8619484,0.81362903,0.7750004,0.7022199
0.26959437,0.2438769,0.33887586,0.39700517,0.45906928,0.50354993,0.5793691,0.6510318,0.6823948,0.7298073,0.80540764,0.87589836,0.8761393,0.81508493
0.24425362,0.22395374,0.32488814,0.38345727,0.4448945,0.48944882,0.57553726,0.6438091,0.6738697,0.7133009,0.78155094,0.9211529,0.9572729,0.9205862
0.23940493,0.22597249,0.3118476,0.37051603,0.42937157,0.46733063,0.542608,0.6085802,0.626468,0.65879303,0.7238758,0.86123157,0.92713594,0.9560382
