0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.961231,0.66325176,0.7960937,0.27370682,0.5722439,0.48787227,0.5746819,0.48898602,0.4518318,0.47816566,0.4255086,0.36965358,0.41653875,0.2631634,0.24951306,0.22968477
0.55653226,0.71059895,0.689519,0.31815475,0.528769,0.49062604,0.47854635,0.4557974,0.39290568,0.43092376,0.42582905,0.39815825,0.3979208,0.31620926,0.30679578,0.29847828
0.9022113,0.8015903,0.88814604,0.43109116,0.7372465,0.63152885,0.65870434,0.6738886,0.5090347,0.5409496,0.4968921,0.4399841,0.47260866,0.31585875,0.29223,0.26283598
0.26979956,0.4133645,0.5187062,0.8321988,0.76415694,0.73039794,0.6316893,0.7919346,0.5276414,0.49597758,0.4404436,0.42395234,0.50920796,0.28090274,0.24569145,0.21768668
0.68438506,0.7116111,0.826437,0.7929571,0.89887077,0.82744366,0.78617805,0.8807181,0.6420649,0.6397356,0.57948714,0.5383198,0.6148803,0.35862675,0.32183692,0.29483822
0.50537246,0.6483513,0.70293343,0.73827946,0.83411837,0.8112423,0.757421,0.8143438,0.6709752,0.6781011,0.6234351,0.595575,0.6517178,0.39942324,0.3689517,0.34481123
0.74229145,0.7025763,0.8656828,0.705542,0.9018078,0.8691507,0.8554859,0.85856336,0.7093121,0.7294141,0.66192317,0.59903216,0.7117003,0.38790694,0.34850335,0.32700026
0.73260874,0.67503834,0.80947626,0.7300332,0.8464008,0.74407804,0.69374377,0.84338534,0.5609725,0.55353224,0.49372348,0.45362034,0.54235995,0.29542556,0.25573856,0.22949238
0.44655228,0.48963213,0.6343607,0.59914297,0.72764856,0.8032346,0.8274982,0.67885786,0.80575246,0.79465467,0.7314115,0.70932233,0.8246149,0.46413508,0.42036435,0.42535236
0.61387104,0.5985499,0.7839517,0.65037894,0.83697325,0.88348114,0.90490264,0.77494395,0.8325457,0.8549197,0.7808672,0.73629194,0.8641105,0.47344267,0.4304133,0.43069425
0.48721552,0.5224561,0.68906325,0.6220792,0.7755501,0.856196,0.8843442,0.69681466,0.875291,0.88619953,0.83895886,0.80759287,0.8756736,0.5583839,0.4977525,0.4842989
0.4440509,0.4961164,0.6275309,0.53202665,0.67835426,0.7698503,0.8139216,0.61111885,0.8407898,0.8834536,0.8536346,0.843063,0.8769558,0.5979615,0.55303085,0.5526087
0.49374428,0.5069413,0.6792935,0.6394627,0.7678614,0.8331381,0.8396959,0.74801034,0.7681717,0.7918441,0.70805967,0.6746028,0.860115,0.41766253,0.38425204,0.40088844
0.29442525,0.36173543,0.41276,0.38431388,0.46545333,0.539291,0.5796727,0.41107973,0.6770068,0.71084434,0.7635966,0.8253049,0.6656738,0.72909385,0.6878971,0.67544895
0.24838519,0.31004447,0.35031164,0.34365582,0.40381527,0.47515643,0.50133944,0.3621095,0.58137286,0.61547256,0.6829272,0.74514806,0.58103806,0.7357408,0.7260932,0.7363734
0.22082226,0.26896626,0.31409693,0.30607438,0.36122742,0.43557513,0.45868978,0.32094866,0.5234635,0.5582896,0.6160979,0.6733349,0.55063486,0.6882044,0.7067107,0.77509403
