0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.9865197,0.9469405,0.67761606,0.59501374,0.51564056,0.4929672,0.44348675,0.35984424,0.31135783,0.2546569,0.19546054,0.22942394,0.22718614,0.21070936
0.9747102,0.9717493,0.6789688,0.5859373,0.5055262,0.48290133,0.43234462,0.34760708,0.2984046,0.24291842,0.18538934,0.21736614,0.21696533,0.20348537
0.7119671,0.66409886,0.9401534,0.93105805,0.85299337,0.79745847,0.70952046,0.633246,0.5359132,0.43614545,0.3402905,0.38766205,0.39355454,0.38645822
0.64539135,0.5906665,0.87585896,0.9411932,0.9178336,0.87118465,0.79359215,0.71644956,0.6085443,0.49642563,0.39321184,0.43521464,0.4400833,0.43526846
0.5746036,0.5224096,0.8108484,0.91399974,0.94260967,0.90161663,0.8322107,0.7630231,0.65354276,0.5303663,0.42636552,0.47116244,0.47971234,0.47796836
0.5509849,0.5025244,0.7781718,0.87680924,0.92012334,0.90149367,0.85351723,0.7951251,0.6881027,0.56114703,0.45263597,0.497893,0.5024366,0.49487048
0.51784843,0.47889602,0.74004984,0.83299625,0.87993807,0.88741976,0.8703881,0.82242,0.73056066,0.6081575,0.490944,0.53420764,0.5312805,0.5203657
0.47558552,0.44245774,0.69286823,0.79384524,0.8558861,0.8679033,0.85166144,0.83273464,0.7518433,0.64022684,0.5249444,0.5641427,0.55838364,0.5502617
0.4750719,0.4389481,0.67044663,0.76720554,0.8319997,0.84841627,0.8369404,0.82414335,0.7587562,0.6666634,0.5644983,0.59675324,0.5872973,0.5722836
0.4390241,0.40312845,0.6310767,0.72339875,0.7945368,0.81558466,0.8123274,0.8112426,0.7750243,0.71371704,0.63047075,0.6537137,0.634254,0.6093628
0.30786082,0.2628836,0.4241882,0.4972798,0.576053,0.62524575,0.6709722,0.7194727,0.77059436,0.8051471,0.81432366,0.7869622,0.7319179,0.66731006
0.2887942,0.24929589,0.43270606,0.51111835,0.59101623,0.63302666,0.6709433,0.71506923,0.7486887,0.76128626,0.7560725,0.79333276,0.7753592,0.7458519
0.2732422,0.23406348,0.4127374,0.48525697,0.56179637,0.60478944,0.65298134,0.6958233,0.7271077,0.73141336,0.71410865,0.79724324,0.800823,0.7816577
0.24765392,0.2153021,0.3977886,0.47157133,0.5490503,0.58286166,0.61896175,0.6514574,0.66046757,0.64764696,0.6186808,0.71942776,0.7562436,0.78243136
