0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.92925215,0.7022519,0.7846345,0.25322086,0.5638662,0.37566343,0.48421305,0.56614643,0.40533447,0.4736566,0.40449226,0.38667157,0.4391496,0.26709494,0.2701108,0.24543881
0.24073598,0.6787895,0.53966653,0.48575377,0.5446872,0.55165905,0.50595874,0.5227331,0.43427813,0.41828892,0.4149657,0.37180457,0.37694624,0.25113136,0.2106939,0.1731166
0.5973181,0.7938441,0.8143945,0.63438535,0.8390433,0.79093295,0.7644308,0.82232165,0.6202477,0.6339289,0.56887794,0.52706915,0.59676385,0.3413935,0.30148724,0.26180017
0.4676074,0.7032085,0.7379064,0.75705314,0.874732,0.8858628,0.8427708,0.8513317,0.7307002,0.709073,0.63504094,0.5770752,0.6881428,0.39023906,0.32915205,0.27985063
0.5188999,0.6370444,0.7197344,0.7825933,0.8912622,0.8903619,0.86900073,0.87819946,0.7564645,0.7906812,0.7059018,0.65600747,0.79801446,0.4351439,0.37819928,0.33782068
0.47202203,0.5535267,0.55405575,0.35791993,0.4955914,0.46502984,0.49480224,0.46635684,0.38279453,0.42346078,0.37747586,0.3525657,0.40324333,0.24154258,0.21423483,0.18209298
0.360856,0.48619023,0.5477667,0.52538365,0.6515445,0.7110347,0.78756666,0.61711514,0.7641115,0.84224355,0.8281963,0.79183435,0.8241166,0.6043388,0.55374813,0.5130887
0.36468583,0.41999632,0.4853815,0.4161364,0.52860355,0.5541929,0.6404327,0.5004227,0.6397407,0.7154157,0.7548588,0.7839256,0.66652465,0.7317275,0.70639807,0.69338214
0.47618774,0.5768844,0.6751609,0.71596485,0.80100447,0.7962471,0.7920693,0.81291103,0.6859641,0.7228987,0.67278564,0.6324596,0.73217857,0.44419008,0.39025143,0.3705503
0.2653472,0.29442796,0.3495321,0.26611292,0.35683078,0.38161063,0.4639464,0.3283466,0.4579123,0.54708165,0.61425495,0.6774574,0.51474196,0.68818027,0.73663753,0.79669017
