0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.9696958,0.7410638,0.82135856,0.21070892,0.6068948,0.45139393,0.5496823,0.55754024,0.42344585,0.46226087,0.39324245,0.39541927,0.3823727,0.33091792,0.33144838,0.30254593
0.32712734,0.625887,0.5331501,0.44574803,0.49987766,0.5197033,0.4910633,0.42348158,0.38810006,0.42237282,0.41630808,0.4026137,0.33990648,0.2901784,0.292472,0.25987542
0.7175674,0.7454253,0.86885196,0.54302716,0.8101915,0.74937695,0.7516348,0.75888616,0.55581033,0.61750716,0.5454636,0.51491123,0.5387671,0.3860791,0.3581718,0.317443
0.56573087,0.70195633,0.8123016,0.69660586,0.8829534,0.8536288,0.7996448,0.84126455,0.62820053,0.67307276,0.59513843,0.5613295,0.6344235,0.42311543,0.38561514,0.34473082
0.5237267,0.60989505,0.7314909,0.74890643,0.8796405,0.8954602,0.8730705,0.84293765,0.7350682,0.78420883,0.6694496,0.6549862,0.7614859,0.48034093,0.44560277,0.4111065
0.6086194,0.38831234,0.5321459,0.21351887,0.42375314,0.40030456,0.48671407,0.36446995,0.3365242,0.37571374,0.32628766,0.30253538,0.31353626,0.2463229,0.22057986,0.19475202
0.3139773,0.40418383,0.49699384,0.5703021,0.6202085,0.7224755,0.76070124,0.57899654,0.7701865,0.82475024,0.79001904,0.7748506,0.7921083,0.59297115,0.5615068,0.5298881
0.33438563,0.40883407,0.46682072,0.47779047,0.54255253,0.5981758,0.62648594,0.50628823,0.6949774,0.7275768,0.74201804,0.80277,0.6534322,0.70281386,0.70322734,0.69653517
0.48902583,0.59855825,0.70391685,0.71874696,0.8459219,0.84793687,0.82447606,0.81891733,0.7221618,0.7683915,0.66416097,0.6647292,0.7290737,0.5035613,0.48571596,0.46742463
0.25586215,0.3242263,0.36385882,0.36945778,0.4142896,0.47629154,0.4950535,0.3736058,0.5424466,0.5753321,0.6224615,0.6847037,0.5293756,0.65247333,0.6876207,0.7424882
