0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.89111465,0.87866175,0.90168214,0.36660138,0.6444039,0.573934,0.5948469,0.58457243,0.5019351,0.5220252,0.4515177,0.38836434,0.45784187,0.30172217,0.2900428,0.25193065
0.844931,0.9322001,0.93789595,0.46963984,0.72459227,0.6717263,0.6802835,0.656404,0.57434523,0.5885209,0.5153188,0.44186673,0.5215751,0.349504,0.32716304,0.28363773
0.8577245,0.9179619,0.95101047,0.48373395,0.73914814,0.6848732,0.6935746,0.6707619,0.5785593,0.6042012,0.53375775,0.45766172,0.529871,0.35841683,0.33271936,0.29084775
0.41201657,0.61209834,0.76343244,0.9174255,0.9765398,0.96144634,0.8871342,0.9598319,0.72420543,0.7375517,0.6332234,0.5589807,0.6888461,0.41959882,0.36738083,0.32977673
0.41335618,0.6162867,0.76346153,0.9188103,0.9780216,0.9666102,0.89462453,0.9620448,0.7378644,0.74683374,0.63967884,0.5663241,0.7066266,0.42639455,0.3757232,0.33946812
0.40534747,0.61137915,0.7639103,0.91433716,0.9740934,0.9707744,0.9024782,0.9600948,0.7496503,0.7585857,0.6550372,0.58398175,0.7142113,0.4417927,0.39050207,0.35318238
0.39039075,0.5945965,0.75214905,0.905864,0.96646214,0.96974117,0.9151289,0.9560426,0.7676957,0.77848035,0.6763142,0.60391396,0.73768145,0.4547243,0.4036364,0.36807406
0.40467107,0.6078177,0.76177233,0.9177367,0.97371054,0.9643406,0.89626575,0.9650221,0.73738265,0.7477193,0.64221174,0.56851286,0.7098117,0.42550412,0.37529406,0.3416838
0.4035947,0.51869893,0.63342935,0.62567294,0.72891116,0.80033875,0.87519765,0.6871964,0.9142615,0.9404321,0.8799638,0.82548857,0.91505057,0.63437474,0.5814695,0.5609782
0.42303315,0.5398434,0.65148425,0.6288063,0.7379944,0.80836695,0.8791009,0.6931074,0.91408664,0.9485863,0.8857793,0.8303949,0.91932416,0.6320654,0.5840366,0.5675263
0.41143966,0.5163835,0.63803697,0.61500114,0.72178745,0.7948655,0.8701037,0.68030787,0.9052051,0.943155,0.8986468,0.8504879,0.91152984,0.65906304,0.6062956,0.5846501
0.40608752,0.50187784,0.61797184,0.6047183,0.70793307,0.776975,0.8508,0.66741395,0.8902276,0.9413123,0.9002903,0.8642522,0.90764266,0.6784593,0.62657154,0.60627025
0.41528445,0.5231664,0.6464522,0.6299527,0.73722833,0.8074749,0.8809399,0.6988301,0.9132126,0.94459563,0.8789375,0.8204687,0.9242481,0.61973137,0.570686,0.55657166
0.2575803,0.32652506,0.36152864,0.3437548,0.4045491,0.4697459,0.51176214,0.36649397,0.5579917,0.63732415,0.7164116,0.77945817,0.5814703,0.8380547,0.83168423,0.83276236
0.249663,0.30946925,0.34295872,0.33606756,0.38930658,0.4544964,0.4955029,0.35469723,0.5419073,0.6159862,0.6945945,0.7573266,0.5674837,0.82316554,0.839554,0.8451295
0.23930189,0.28823355,0.32085332,0.32217032,0.3716968,0.43594447,0.47724578,0.34152466,0.5205331,0.594198,0.6668011,0.7317969,0.55717874,0.7906279,0.8269717,0.8519631
