0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.9260137,0.84203154,0.91461015,0.32447872,0.67819667,0.5857011,0.6421358,0.638128,0.5269209,0.56545234,0.52851194,0.45919353,0.51302236,0.3672,0.32553735,0.30294803
0.88995165,0.9009443,0.94992065,0.38766697,0.73544693,0.64670795,0.68380123,0.6896266,0.5689941,0.60569954,0.5719481,0.49813345,0.5495903,0.3949006,0.34940538,0.32480884
0.8839982,0.8958616,0.9572275,0.39076942,0.74779046,0.659042,0.7003949,0.6982853,0.57637477,0.615862,0.5836466,0.5067576,0.55650514,0.40026706,0.35361138,0.32860234
0.47634256,0.62267566,0.7606289,0.8302681,0.95803195,0.9448326,0.8834018,0.9354942,0.75285935,0.7349176,0.67783564,0.61250794,0.70616895,0.44646525,0.40960672,0.38822365
0.50078887,0.6377856,0.7730064,0.8146929,0.9703481,0.95563555,0.8928156,0.93892354,0.76260877,0.7414005,0.6844813,0.6142463,0.7083544,0.4456081,0.4081002,0.38568774
0.49839616,0.639626,0.7709998,0.80918574,0.96644646,0.9593879,0.90211403,0.9364883,0.78101915,0.7599254,0.704949,0.6354098,0.7242705,0.4668762,0.4250988,0.40127522
0.50135493,0.6403999,0.77504736,0.7961989,0.96386635,0.9558674,0.9073542,0.9380507,0.792647,0.77772427,0.7229039,0.64975417,0.7395899,0.47303292,0.43321413,0.4096656
0.50917625,0.63772315,0.7772649,0.80996144,0.96921515,0.9522559,0.8931213,0.94183284,0.7622142,0.7403692,0.6795959,0.60856944,0.71295923,0.4383719,0.40213993,0.3823156
0.4828944,0.5506919,0.66439396,0.5161007,0.7299277,0.8021974,0.8883545,0.65991974,0.9140499,0.9585686,0.89637136,0.8476183,0.9215781,0.6179551,0.5604388,0.5422327
0.48580924,0.56316733,0.67153805,0.51134914,0.73297024,0.8034647,0.8848476,0.66083646,0.9122482,0.961304,0.9100125,0.8580743,0.9189102,0.6273608,0.5714115,0.5542775
0.46723905,0.5482583,0.6518003,0.49812603,0.7164936,0.7882794,0.87056965,0.6447091,0.89986247,0.9504982,0.91545576,0.87129325,0.9092331,0.6486669,0.5916009,0.57047474
0.469307,0.5517334,0.65452665,0.48993456,0.70641005,0.77536273,0.8587018,0.6392137,0.8809205,0.9446701,0.9165859,0.88185614,0.9049124,0.6730175,0.6150972,0.5934418
0.47938743,0.55975616,0.6641428,0.51366997,0.72721505,0.79687566,0.87884307,0.65990126,0.906374,0.9557758,0.9049862,0.8530853,0.9206312,0.62118924,0.56483185,0.5476324
0.32109237,0.4034333,0.44305882,0.3064704,0.4630246,0.5054634,0.5498066,0.4100866,0.5929953,0.62260115,0.7119691,0.77642167,0.56163037,0.8559823,0.86453944,0.8682167
0.30372155,0.3818462,0.41821402,0.2930675,0.44336155,0.48296404,0.5283755,0.3922259,0.56636256,0.5982202,0.6919409,0.7573888,0.5386361,0.843534,0.8835418,0.8885393
0.29196072,0.36439788,0.40406108,0.27737322,0.42589286,0.46394378,0.5095635,0.37885222,0.54772645,0.5739224,0.6620305,0.7305004,0.52270514,0.8099784,0.8706121,0.89720005
