0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.912829,0.7503196,0.5777856,0.52385235,0.47187328,0.45432818,0.4236839,0.3369586,0.32591316,0.2698469,0.23803765,0.21639022,0.20748226,0.20051734
0.953858,0.9367621,0.647954,0.5575007,0.52216685,0.49940437,0.45304766,0.36968753,0.35043108,0.29723454,0.2663137,0.22769289,0.2182733,0.21292254
0.70257866,0.6324115,0.93236953,0.8558951,0.7559164,0.73608625,0.6556957,0.5507862,0.48150975,0.41392142,0.36442655,0.31787688,0.30941346,0.2913915
0.57186717,0.50097543,0.8819805,0.90318686,0.82820976,0.80863106,0.72132605,0.618795,0.5369811,0.45412758,0.39986542,0.3592692,0.35191795,0.33732834
0.50612056,0.44697443,0.77733487,0.8601083,0.88809466,0.8641873,0.77757984,0.6964801,0.6109424,0.5232282,0.46216616,0.42171815,0.40951163,0.39487842
0.4708732,0.40987772,0.73897284,0.8184185,0.86219347,0.86853456,0.7998007,0.73169106,0.6531228,0.56158113,0.48896945,0.45574903,0.4423446,0.42702478
0.46493697,0.41098732,0.6928245,0.75693446,0.80319923,0.8362801,0.8248704,0.7768485,0.70882446,0.6151168,0.53154945,0.49634862,0.478697,0.4601598
0.41716442,0.36434245,0.5937563,0.6687368,0.7416281,0.770837,0.79025245,0.7831673,0.7316744,0.6490395,0.57456756,0.53745633,0.52147806,0.5086665
0.41459975,0.35796365,0.5650587,0.6270849,0.6886121,0.72260237,0.7510725,0.75327706,0.7233709,0.6623219,0.59675324,0.55015385,0.5373635,0.5326973
0.3855724,0.33431992,0.5198942,0.577063,0.63589853,0.66997486,0.7147916,0.73506135,0.72504765,0.6901527,0.6410606,0.5843163,0.5723344,0.57080996
0.36004546,0.31796807,0.48405516,0.54090613,0.5994109,0.63481313,0.6857832,0.71970916,0.7247998,0.7083303,0.6751335,0.61694336,0.6044444,0.6046032
0.34542456,0.30580887,0.46826032,0.5259169,0.5787476,0.61950773,0.67235506,0.71444416,0.7281648,0.72352105,0.7033428,0.6561219,0.64364946,0.63673675
0.325689,0.29516992,0.45218349,0.5125801,0.5659965,0.61359966,0.66592664,0.71598893,0.7346965,0.73780906,0.72078186,0.7016285,0.69441026,0.68490237
0.2940899,0.2743514,0.4229673,0.47827256,0.5234853,0.570536,0.61030984,0.64625055,0.6463913,0.64572966,0.62907463,0.6257424,0.638458,0.6662727
