0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.9661848,0.83607864,0.91310376,0.9324441,0.42667893,0.70346177,0.5772244,0.6264727,0.66729146,0.52072954,0.556775,0.5285315,0.5008983,0.47278267,0.32669774,0.33433723,0.32058877
0.9491141,0.85944235,0.94377637,0.92231476,0.46604794,0.7468376,0.631798,0.6837822,0.70564854,0.55177784,0.59557563,0.56547856,0.53112847,0.51524115,0.3463708,0.35394204,0.33964458
0.9474503,0.85562456,0.946865,0.9414792,0.4602295,0.7482165,0.63616204,0.68232924,0.70591605,0.5566441,0.59795797,0.57249147,0.53054404,0.515545,0.33764294,0.35054252,0.3360269
0.56981236,0.6454559,0.78582114,0.5882109,0.9013776,0.96466947,0.92842996,0.9026131,0.9703485,0.7639311,0.7687602,0.65834177,0.5906535,0.7263289,0.38774306,0.370524,0.3408152
0.5815668,0.66750485,0.7997681,0.6183586,0.893028,0.97219837,0.9409539,0.9175152,0.97260034,0.7779582,0.7841089,0.66978616,0.5983102,0.7401887,0.3919513,0.37859198,0.3496393
0.5523795,0.6498844,0.78272074,0.58537793,0.898598,0.97062165,0.94577456,0.92593557,0.9708763,0.7949127,0.7960753,0.6859486,0.6137587,0.75267214,0.40275964,0.39044532,0.35988787
0.5629511,0.6488851,0.7898983,0.5981964,0.888103,0.9706077,0.95096725,0.9345126,0.9667946,0.7984075,0.8071658,0.70024824,0.62580377,0.76832104,0.40790322,0.39479598,0.36647964
0.56560075,0.65750843,0.7899696,0.60379463,0.8950917,0.9679443,0.93923146,0.91554964,0.97252595,0.77536803,0.7802757,0.6675836,0.59520257,0.7375884,0.3838767,0.37231722,0.34489486
0.51533914,0.6029193,0.68674487,0.54228187,0.65072095,0.78163475,0.8371881,0.8822966,0.7493272,0.91811055,0.9359337,0.8524061,0.7779625,0.90803194,0.5273588,0.51826584,0.48753884
0.5279136,0.6067227,0.7051058,0.54659384,0.658699,0.79409254,0.84116757,0.89202684,0.760427,0.9164304,0.9463208,0.8664801,0.796374,0.9173375,0.53568155,0.52672136,0.4985111
0.51119816,0.5808225,0.67098594,0.5199171,0.62331694,0.75390625,0.80987215,0.868819,0.7212581,0.90910935,0.94304276,0.8880433,0.823381,0.9125017,0.56705374,0.5569491,0.52572346
0.50032234,0.562508,0.65093714,0.5057901,0.60378075,0.7323981,0.7859614,0.8526812,0.70217913,0.8956388,0.93870825,0.8943209,0.8465456,0.91041213,0.61000913,0.5999399,0.567723
0.5233355,0.5980959,0.68830746,0.534085,0.6381069,0.76931435,0.82165766,0.8765717,0.738121,0.9089458,0.9424378,0.8689066,0.804419,0.92261565,0.545386,0.5370778,0.5120804
0.36192438,0.4005313,0.44484678,0.3088481,0.36142126,0.4638167,0.49008927,0.5541093,0.42004648,0.599111,0.6633733,0.72903293,0.79082143,0.60506,0.7883365,0.8020178,0.782393
0.3516263,0.38206413,0.43373019,0.30187595,0.3563204,0.45820466,0.48083386,0.5467847,0.4148253,0.5822665,0.649623,0.70889634,0.7718027,0.5941315,0.7889529,0.81922776,0.81025577
0.3384662,0.3667476,0.4155333,0.28748792,0.3422863,0.44136882,0.46306896,0.5277682,0.40061516,0.5612776,0.6282046,0.6823865,0.7505704,0.5773933,0.7681116,0.8123591,0.8194414
