0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.9425229,0.85249066,0.900941,0.95045686,0.32679823,0.63397,0.5117116,0.5763168,0.5886491,0.49406818,0.5274935,0.5067311,0.46225455,0.457376,0.31568643,0.29582006,0.2770717
0.91999894,0.88366586,0.93020207,0.94270396,0.37080297,0.6802932,0.5654881,0.6254535,0.63326126,0.5305078,0.5659404,0.5356088,0.48362502,0.4971026,0.32953522,0.31183204,0.2934105
0.91110647,0.8620389,0.940456,0.9458989,0.3927341,0.7019439,0.5871424,0.6478929,0.6572251,0.5491296,0.5825707,0.5443235,0.4869021,0.51640797,0.3293582,0.31546193,0.29629526
0.40350074,0.5867959,0.74699503,0.46840325,0.92054677,0.96742046,0.9433647,0.8915663,0.9595207,0.7487327,0.7472862,0.6402852,0.5294041,0.7395014,0.3294192,0.30770263,0.27545214
0.42047638,0.6074875,0.7644637,0.48195708,0.9145398,0.9762315,0.95048547,0.9018404,0.9668166,0.7598749,0.763719,0.6555596,0.5474629,0.7561481,0.3419013,0.32008255,0.2886654
0.41390648,0.6073187,0.76403147,0.4753171,0.9113743,0.9754048,0.9570107,0.9132103,0.96332484,0.7806587,0.78061193,0.67630786,0.56868273,0.7710493,0.36411119,0.34087053,0.30740964
0.41814888,0.6106043,0.76866966,0.48357594,0.90169895,0.97498465,0.95967513,0.9198259,0.9622471,0.7869008,0.79398876,0.6926056,0.5856484,0.7842821,0.3786245,0.353601,0.32381094
0.41826996,0.60768867,0.768216,0.48352844,0.90844274,0.9734701,0.94890326,0.901743,0.96792203,0.76063657,0.7606496,0.65058154,0.54250115,0.7549866,0.33853775,0.31636482,0.28540242
0.42670578,0.5320362,0.66662383,0.4533717,0.6473564,0.77489936,0.8035759,0.86139154,0.7279523,0.906786,0.9250626,0.8502626,0.78728044,0.89930284,0.56956226,0.518693,0.49636707
0.44753158,0.5608079,0.6906246,0.47307235,0.6711313,0.8030844,0.8276993,0.87736917,0.75537187,0.9027313,0.9421516,0.8711517,0.8073437,0.9067142,0.5801957,0.5272565,0.50552964
0.47625518,0.57119036,0.6914113,0.48956078,0.62096274,0.7699122,0.7916257,0.8523318,0.7215516,0.8816487,0.93268526,0.88707685,0.8338907,0.89197344,0.6194134,0.5700127,0.549786
0.44911817,0.55058694,0.666768,0.47041586,0.62853897,0.7652152,0.7864074,0.83486056,0.72018385,0.8675974,0.92836463,0.88806784,0.8503935,0.8881107,0.64157784,0.5904035,0.5677169
0.4496156,0.5564076,0.6853095,0.47089377,0.6516324,0.78602207,0.8098843,0.8639787,0.74052435,0.8963638,0.93604237,0.8730006,0.81111854,0.90233403,0.5886847,0.53529197,0.51381224
0.3436653,0.40057603,0.439864,0.30550718,0.3294787,0.4590201,0.47802517,0.54836243,0.41346934,0.603114,0.67107475,0.7187439,0.7896973,0.61319077,0.79694384,0.78825396,0.7925215
0.32753962,0.3902631,0.4264737,0.29140368,0.3203209,0.44289044,0.46413168,0.5316442,0.39770114,0.58010656,0.6484441,0.7002454,0.76917154,0.5927169,0.8033405,0.8124949,0.8173064
0.31617892,0.37299323,0.40704024,0.27642143,0.29799208,0.42169833,0.44360703,0.51278836,0.37677544,0.5572439,0.62711066,0.67430663,0.7486978,0.57551104,0.7836847,0.8060785,0.8279783
