0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.94409585,0.8591648,0.9051473,0.9573301,0.31336272,0.6211273,0.5416012,0.5990637,0.5594367,0.44151285,0.4807167,0.44650376,0.3857209,0.4258069,0.28059694,0.26293382,0.25665674
0.91711956,0.89227766,0.93602455,0.9502351,0.36304238,0.6704624,0.5970403,0.64503336,0.600878,0.47548363,0.51482344,0.4782119,0.41320044,0.45905122,0.29868555,0.27595627,0.26628858
0.9220246,0.8925319,0.9413094,0.94020206,0.37502262,0.6825759,0.6075203,0.6559732,0.6184809,0.48420665,0.5241014,0.4873396,0.42303044,0.46900892,0.3056395,0.283847,0.27627116
0.4569976,0.60359216,0.7521638,0.48679048,0.9003941,0.95941544,0.9318433,0.88129073,0.9460177,0.71108395,0.71750635,0.6208831,0.5661151,0.72152454,0.39662325,0.36289302,0.36024243
0.486074,0.6127891,0.757944,0.50389004,0.89792013,0.9702724,0.9408294,0.89036876,0.95392174,0.72508854,0.73552895,0.6357328,0.57950103,0.73007554,0.40963528,0.3746714,0.3714316
0.48275688,0.62871003,0.7623222,0.49501982,0.8927121,0.9697843,0.94718045,0.89548683,0.95049965,0.742977,0.74968845,0.65522784,0.6025499,0.7402058,0.4329545,0.39445603,0.3848498
0.4773289,0.6105296,0.75090384,0.4887142,0.8935539,0.96494544,0.94597775,0.89931923,0.94724303,0.7599823,0.77039564,0.67437047,0.6207087,0.7577827,0.44648406,0.40460294,0.39780566
0.4684641,0.5991207,0.74391884,0.48000723,0.90649104,0.9652749,0.93345475,0.88021445,0.95829344,0.7147699,0.7222518,0.62249666,0.5715792,0.72216576,0.40306452,0.3685849,0.3664496
0.44826815,0.509877,0.62547207,0.4570121,0.62741506,0.7369695,0.8032646,0.84826934,0.6632384,0.89520586,0.922944,0.8641486,0.8164142,0.8789655,0.5851139,0.5429186,0.5352105
0.45368922,0.5196656,0.63620347,0.45274276,0.64119905,0.75348675,0.8178801,0.8632562,0.6800097,0.90116715,0.9398144,0.87546384,0.8273397,0.89049584,0.58800185,0.5473326,0.54019153
0.43718708,0.491247,0.61224866,0.4322288,0.63234764,0.7323028,0.79689234,0.83888006,0.6637928,0.88854516,0.9239743,0.88767534,0.8467301,0.88648254,0.62925303,0.5866325,0.5818488
0.402698,0.46060824,0.5803211,0.39452323,0.6241901,0.71146196,0.778386,0.8234935,0.64910996,0.88307244,0.92032826,0.8897448,0.86293393,0.8794068,0.64965177,0.60937256,0.59954244
0.4401345,0.4966337,0.6146568,0.43604627,0.63334566,0.73470944,0.8029125,0.84723604,0.6663416,0.8929582,0.92998713,0.871955,0.82658666,0.89522505,0.5879913,0.54561776,0.5418829
0.30609235,0.33651364,0.38785678,0.28489456,0.398392,0.44825253,0.49666572,0.5450155,0.39223382,0.60714453,0.6550143,0.71578896,0.74383706,0.6012962,0.76651347,0.7515093,0.7547538
0.278742,0.30565524,0.3572571,0.25710925,0.382465,0.4274414,0.47910565,0.52632827,0.37064025,0.5969227,0.63771945,0.69749475,0.7320903,0.5885629,0.7690262,0.7728212,0.7784713
0.26858267,0.28934968,0.33992985,0.24475707,0.36570698,0.40889618,0.45855957,0.5042179,0.3568607,0.56868654,0.6095651,0.6678971,0.7051196,0.5679686,0.7448757,0.7625683,0.78200245
