0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.8804892,0.8353964,0.90667266,0.8839034,0.35693082,0.64802825,0.57057506,0.610907,0.58757544,0.47334844,0.516725,0.536109,0.44312233,0.43595675,0.3414059,0.30365318,0.2594039
0.8772639,0.8562531,0.920843,0.8868669,0.36399505,0.67167723,0.59400576,0.6319978,0.60989076,0.48441324,0.5304817,0.54663116,0.4563987,0.4505561,0.35490993,0.31711057,0.27188143
0.89873844,0.8298957,0.91527224,0.9098472,0.3614369,0.6722132,0.5913223,0.6348118,0.61462647,0.4865448,0.53158534,0.5348064,0.45210105,0.4542011,0.35651997,0.32120022,0.27868688
0.41354525,0.5825822,0.7595114,0.39655566,0.89504683,0.9700917,0.9395115,0.8691974,0.946764,0.68987036,0.7273027,0.67737216,0.61214864,0.6937495,0.455405,0.4107492,0.37317756
0.4147669,0.5874384,0.76076293,0.40682125,0.90011,0.9711758,0.9505092,0.8831959,0.9422737,0.7096027,0.7516656,0.69331825,0.62639517,0.7168239,0.46682382,0.4207971,0.38321993
0.42041874,0.58782214,0.76722646,0.40922904,0.8921362,0.9741907,0.95585346,0.8984955,0.94391793,0.7313235,0.7697516,0.71164554,0.649953,0.7308508,0.4891349,0.44410595,0.40563986
0.41570577,0.5834362,0.760745,0.40676162,0.8909902,0.96992564,0.95413345,0.9012413,0.9443092,0.74128306,0.7807405,0.7211317,0.6600399,0.7433095,0.49135906,0.44730207,0.40924883
0.40735826,0.5839837,0.7569135,0.3988564,0.90127426,0.96952224,0.9478287,0.8822079,0.945347,0.7095082,0.74931866,0.6906112,0.62365943,0.7172697,0.46319327,0.41691414,0.37971961
0.41812217,0.48541695,0.6218123,0.3915826,0.62508416,0.7282882,0.81096447,0.8760229,0.6685264,0.9179524,0.9495634,0.8681017,0.8318918,0.9266332,0.63003945,0.5836696,0.562837
0.4091433,0.5009255,0.6252378,0.39245483,0.63247913,0.7355205,0.8151211,0.88084817,0.6719572,0.9134421,0.9557045,0.8874063,0.8471005,0.9259952,0.6383562,0.59118533,0.5717294
0.40670228,0.50141054,0.6242993,0.38864616,0.633092,0.73115003,0.80949664,0.87722087,0.66583943,0.90557635,0.9520192,0.8962922,0.8631587,0.9216614,0.6519841,0.60289526,0.5744741
0.3960101,0.47682536,0.60523367,0.3775929,0.61428326,0.7139456,0.7947477,0.8617839,0.65392655,0.8942359,0.94339097,0.8935519,0.877695,0.91198575,0.6842009,0.63689744,0.610703
0.40752432,0.49985072,0.6198417,0.388998,0.62017304,0.72366035,0.8037722,0.87234366,0.6621795,0.91105187,0.9501757,0.8838264,0.84600055,0.9258589,0.6361132,0.5893889,0.5690495
0.27811483,0.31673324,0.39854002,0.25279355,0.36120436,0.45164865,0.5125807,0.5788112,0.3995577,0.62637955,0.6738886,0.710073,0.7903179,0.6205827,0.83375543,0.82896554,0.82794565
0.27277154,0.29535776,0.38691318,0.24826698,0.3544212,0.44224012,0.49815923,0.564388,0.39394546,0.6170935,0.66069204,0.69721884,0.78404254,0.6091585,0.8471784,0.853808,0.84903413
0.25826958,0.27111018,0.3629905,0.23530897,0.33431086,0.41533166,0.47168246,0.5424303,0.3705711,0.5972056,0.638257,0.67333865,0.76324785,0.5954985,0.8225278,0.84524745,0.8618101
