0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.9615574,0.7658755,0.9018307,0.93357605,0.31702363,0.64718074,0.4972442,0.5521473,0.587188,0.4469192,0.49911693,0.46250173,0.4499523,0.441802,0.288896,0.25991926,0.22211823
0.9370753,0.81744605,0.9299827,0.9263571,0.35180166,0.6917616,0.5525405,0.59796387,0.6321202,0.47212696,0.53486675,0.49093682,0.4786503,0.48197427,0.30916008,0.2794651,0.24014601
0.9348142,0.80918,0.93746066,0.92989486,0.3710403,0.7070239,0.57456714,0.6208988,0.6479038,0.48622903,0.5535263,0.50591564,0.48955968,0.49687102,0.31442207,0.28569406,0.24553187
0.4264209,0.60937876,0.74878675,0.4402499,0.89475393,0.9666868,0.94549334,0.90038645,0.9705002,0.7011094,0.7560281,0.6548584,0.60533744,0.7483803,0.38625816,0.35352895,0.3109761
0.47055653,0.6284495,0.77576655,0.48268,0.88075274,0.97323334,0.9510546,0.9108394,0.9748365,0.71644074,0.7688006,0.65936434,0.61620677,0.7579944,0.38844833,0.35744193,0.3143152
0.4518578,0.620415,0.7649212,0.46361595,0.88196784,0.9723595,0.9562755,0.9219426,0.97093546,0.7314081,0.78288037,0.67825294,0.63173425,0.77533096,0.4091815,0.37365323,0.327136
0.4398257,0.6030285,0.7550036,0.45607945,0.8815794,0.9673227,0.9601515,0.92699724,0.968688,0.7428985,0.79595244,0.69489974,0.6473824,0.7872842,0.42286864,0.38446242,0.33811978
0.46876842,0.63858694,0.77860945,0.48425046,0.87266314,0.97107834,0.9520949,0.9147208,0.97394615,0.71829855,0.77055734,0.6597146,0.6176185,0.75930184,0.387523,0.35791335,0.31601602
0.45612156,0.52407926,0.6466658,0.43101722,0.6101233,0.75357175,0.81207687,0.8704849,0.7323074,0.9039358,0.9371294,0.8546194,0.81348246,0.90187645,0.5497954,0.5024586,0.46685737
0.4519035,0.54349285,0.6671102,0.43489814,0.63727117,0.78324217,0.8302916,0.88310564,0.7539232,0.896698,0.9516367,0.8775803,0.8301116,0.9054918,0.5716893,0.5178541,0.47894603
0.44148496,0.5309478,0.6513365,0.4248642,0.6175284,0.7603089,0.8146788,0.87809956,0.7324175,0.8877286,0.9483393,0.89281404,0.8587667,0.895268,0.6026388,0.54709154,0.5064134
0.4331182,0.5233714,0.6439905,0.4234095,0.61975646,0.75536656,0.81016463,0.8675531,0.72838324,0.8799579,0.9415309,0.89241236,0.86504555,0.8915947,0.63246113,0.5792331,0.53926945
0.44761434,0.53060186,0.65244555,0.42780674,0.61621046,0.7629631,0.8146799,0.8706919,0.73603034,0.8908737,0.9458508,0.8711606,0.8310264,0.90641594,0.57165074,0.5200099,0.48481545
0.28874254,0.3663793,0.41569683,0.26015487,0.3456343,0.45830354,0.494882,0.5605821,0.4305954,0.5765209,0.6560744,0.721546,0.7618566,0.5987586,0.8111574,0.79199547,0.7880133
0.29175332,0.36211002,0.4133518,0.2582145,0.35186413,0.4600293,0.49484143,0.56207466,0.43358895,0.5804038,0.6486907,0.71497643,0.7531659,0.5900166,0.81188893,0.80998135,0.80713165
0.27503994,0.34600705,0.39432818,0.24257056,0.34051284,0.4443507,0.48193744,0.54681677,0.42068982,0.56109,0.6297453,0.6914458,0.73177433,0.57895654,0.78914106,0.8039832,0.82130754
