0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.93973863,0.86124754,0.90940994,0.9509168,0.2727604,0.58531374,0.49544907,0.58747435,0.5652753,0.46825317,0.5044283,0.47700903,0.4072298,0.43072578,0.28281373,0.2661003,0.2359754
0.9381165,0.86812013,0.9311066,0.9474628,0.30839315,0.62499183,0.53426903,0.6260432,0.5975142,0.49045333,0.5268911,0.4955733,0.41927296,0.4536665,0.30136132,0.28056645,0.2466512
0.9341041,0.87018925,0.9403444,0.9431372,0.32146642,0.6404291,0.5537916,0.640165,0.6149385,0.50416106,0.5402834,0.5079619,0.4312735,0.46593988,0.3056681,0.28659177,0.25564858
0.47287148,0.5688876,0.7121582,0.46948087,0.8570352,0.9666195,0.92185265,0.8577079,0.9512209,0.6879167,0.6996533,0.6465016,0.5699871,0.685899,0.393652,0.3607141,0.3315535
0.46221384,0.5650472,0.7070399,0.46209967,0.86380637,0.97212267,0.9414573,0.8704012,0.94898796,0.69833446,0.7138128,0.6558478,0.57591814,0.69500214,0.39597476,0.36095524,0.3329625
0.4465594,0.5608114,0.69245607,0.45161808,0.8660288,0.9714243,0.9523195,0.8805236,0.94357324,0.7166312,0.7221546,0.6707155,0.59119266,0.70521367,0.40633607,0.371899,0.3397081
0.457241,0.5600624,0.6975424,0.45972544,0.8607184,0.96758634,0.9502904,0.8845864,0.9452919,0.7333133,0.7418502,0.6881149,0.6094784,0.7275103,0.41979745,0.3827854,0.35436535
0.45994607,0.56368506,0.7051629,0.45989758,0.8596652,0.96963465,0.93701,0.86708814,0.95272666,0.69682544,0.71452725,0.65518856,0.5759042,0.7002251,0.39142707,0.35620242,0.32915986
0.4427295,0.5049524,0.6361408,0.45355362,0.60102427,0.75643754,0.8084452,0.8708077,0.7047334,0.90252054,0.9169699,0.8666213,0.80071527,0.8854308,0.5442188,0.49237478,0.47261357
0.4611683,0.5187666,0.6495895,0.46751672,0.6117606,0.7692896,0.816122,0.88380086,0.715007,0.8976799,0.9314869,0.8840857,0.8145168,0.8935383,0.5529778,0.5002573,0.48281485
0.46213424,0.5139348,0.6454395,0.4635362,0.5959852,0.7527144,0.799176,0.8734751,0.69950503,0.89960665,0.93568784,0.89522487,0.83004534,0.8932559,0.5766603,0.5231473,0.49825338
0.41033667,0.47783047,0.6035773,0.4221643,0.58991987,0.7272971,0.77404845,0.8423203,0.67534477,0.8798042,0.92197317,0.8886445,0.844238,0.8854479,0.60847306,0.5479237,0.5262681
0.4587746,0.5099576,0.64122343,0.4629275,0.6039636,0.7581669,0.801348,0.87379694,0.711321,0.89671695,0.9292149,0.88081425,0.81758046,0.90192384,0.55740374,0.5022857,0.48337734
0.2810758,0.32683685,0.39696765,0.25263312,0.38461277,0.4656642,0.4992174,0.54612356,0.42282823,0.56300837,0.6278536,0.68495786,0.74411476,0.5806755,0.7931055,0.7652781,0.77455866
0.27009273,0.3196482,0.38185138,0.24023439,0.3786895,0.45126837,0.48817787,0.52880704,0.4115503,0.5468997,0.6100481,0.6678312,0.7292622,0.56790507,0.79849225,0.78613806,0.79744583
0.25901446,0.29989758,0.36467296,0.22569564,0.36189258,0.43327984,0.4704264,0.51013345,0.39721063,0.52575564,0.58870345,0.64460915,0.70853764,0.55254394,0.7798757,0.77859867,0.8071924
